merchant_id,feature,is_used,monthly_frequency
BPM103809,QR Payments,No,0
BPM103809,Soundbox Alerts,No,0
BPM103809,Business Reports,No,0
BPM103809,Settlement History,Yes,20
BPM103809,Loan Dashboard,Yes,2
BPM103809,Rewards,Yes,15
BPM103810,QR Payments,Yes,16
BPM103810,Soundbox Alerts,No,0
BPM103810,Business Reports,Yes,7
BPM103810,Settlement History,Yes,5
BPM103810,Loan Dashboard,Yes,7
BPM103810,Rewards,Yes,10
BPM103811,QR Payments,Yes,26
BPM103811,Soundbox Alerts,No,0
BPM103811,Business Reports,No,0
BPM103811,Settlement History,Yes,19
BPM103811,Loan Dashboard,Yes,1
BPM103811,Rewards,Yes,9
BPM103812,QR Payments,Yes,24
BPM103812,Soundbox Alerts,No,0
BPM103812,Business Reports,No,0
BPM103812,Settlement History,Yes,9
BPM103812,Loan Dashboard,No,0
BPM103812,Rewards,Yes,8
BPM103813,QR Payments,Yes,25
BPM103813,Soundbox Alerts,Yes,16
BPM103813,Business Reports,Yes,5
BPM103813,Settlement History,Yes,20
BPM103813,Loan Dashboard,Yes,7
BPM103813,Rewards,Yes,12
BPM103814,QR Payments,Yes,18
BPM103814,Soundbox Alerts,No,0
BPM103814,Business Reports,Yes,3
BPM103814,Settlement History,Yes,13
BPM103814,Loan Dashboard,Yes,8
BPM103814,Rewards,Yes,8
BPM103815,QR Payments,Yes,19
BPM103815,Soundbox Alerts,Yes,5
BPM103815,Business Reports,No,0
BPM103815,Settlement History,Yes,12
BPM103815,Loan Dashboard,No,0
BPM103815,Rewards,Yes,17
BPM103816,QR Payments,No,0
BPM103816,Soundbox Alerts,Yes,6
BPM103816,Business Reports,No,0
BPM103816,Settlement History,No,0
BPM103816,Loan Dashboard,No,0
BPM103816,Rewards,No,0
BPM103817,QR Payments,Yes,29
BPM103817,Soundbox Alerts,No,0
BPM103817,Business Reports,No,0
BPM103817,Settlement History,Yes,6
BPM103817,Loan Dashboard,Yes,7
BPM103817,Rewards,No,0
BPM103818,QR Payments,Yes,22
BPM103818,Soundbox Alerts,Yes,14
BPM103818,Business Reports,Yes,1
BPM103818,Settlement History,Yes,7
BPM103818,Loan Dashboard,Yes,2
BPM103818,Rewards,Yes,7
BPM103819,QR Payments,Yes,23
BPM103819,Soundbox Alerts,Yes,16
BPM103819,Business Reports,Yes,4
BPM103819,Settlement History,Yes,17
BPM103819,Loan Dashboard,Yes,6
BPM103819,Rewards,Yes,12
BPM103820,QR Payments,Yes,29
BPM103820,Soundbox Alerts,No,0
BPM103820,Business Reports,Yes,6
BPM103820,Settlement History,No,0
BPM103820,Loan Dashboard,Yes,4
BPM103820,Rewards,Yes,13
BPM103821,QR Payments,No,0
BPM103821,Soundbox Alerts,Yes,17
BPM103821,Business Reports,No,0
BPM103821,Settlement History,Yes,7
BPM103821,Loan Dashboard,Yes,6
BPM103821,Rewards,No,0
BPM103822,QR Payments,Yes,27
BPM103822,Soundbox Alerts,No,0
BPM103822,Business Reports,Yes,8
BPM103822,Settlement History,Yes,10
BPM103822,Loan Dashboard,Yes,1
BPM103822,Rewards,Yes,5
BPM103823,QR Payments,No,0
BPM103823,Soundbox Alerts,Yes,8
BPM103823,Business Reports,Yes,6
BPM103823,Settlement History,Yes,17
BPM103823,Loan Dashboard,Yes,5
BPM103823,Rewards,Yes,5
BPM103824,QR Payments,Yes,16
BPM103824,Soundbox Alerts,Yes,5
BPM103824,Business Reports,Yes,5
BPM103824,Settlement History,Yes,18
BPM103824,Loan Dashboard,Yes,7
BPM103824,Rewards,Yes,18
BPM103825,QR Payments,Yes,19
BPM103825,Soundbox Alerts,Yes,19
BPM103825,Business Reports,Yes,8
BPM103825,Settlement History,Yes,15
BPM103825,Loan Dashboard,Yes,4
BPM103825,Rewards,Yes,9
BPM103826,QR Payments,Yes,15
BPM103826,Soundbox Alerts,Yes,5
BPM103826,Business Reports,Yes,3
BPM103826,Settlement History,Yes,12
BPM103826,Loan Dashboard,Yes,4
BPM103826,Rewards,Yes,14
BPM103827,QR Payments,Yes,24
BPM103827,Soundbox Alerts,Yes,19
BPM103827,Business Reports,Yes,7
BPM103827,Settlement History,No,0
BPM103827,Loan Dashboard,Yes,2
BPM103827,Rewards,Yes,17
BPM103828,QR Payments,Yes,28
BPM103828,Soundbox Alerts,Yes,12
BPM103828,Business Reports,Yes,2
BPM103828,Settlement History,Yes,12
BPM103828,Loan Dashboard,Yes,8
BPM103828,Rewards,Yes,17
BPM103829,QR Payments,Yes,21
BPM103829,Soundbox Alerts,Yes,19
BPM103829,Business Reports,No,0
BPM103829,Settlement History,No,0
BPM103829,Loan Dashboard,Yes,2
BPM103829,Rewards,Yes,16
BPM103830,QR Payments,Yes,23
BPM103830,Soundbox Alerts,Yes,11
BPM103830,Business Reports,Yes,5
BPM103830,Settlement History,Yes,18
BPM103830,Loan Dashboard,Yes,4
BPM103830,Rewards,Yes,5
BPM103831,QR Payments,Yes,16
BPM103831,Soundbox Alerts,No,0
BPM103831,Business Reports,Yes,8
BPM103831,Settlement History,Yes,12
BPM103831,Loan Dashboard,Yes,6
BPM103831,Rewards,Yes,15
BPM103832,QR Payments,Yes,26
BPM103832,Soundbox Alerts,Yes,19
BPM103832,Business Reports,Yes,4
BPM103832,Settlement History,Yes,16
BPM103832,Loan Dashboard,Yes,2
BPM103832,Rewards,Yes,9
BPM103833,QR Payments,Yes,15
BPM103833,Soundbox Alerts,Yes,18
BPM103833,Business Reports,Yes,6
BPM103833,Settlement History,Yes,13
BPM103833,Loan Dashboard,Yes,3
BPM103833,Rewards,No,0
BPM103834,QR Payments,No,0
BPM103834,Soundbox Alerts,Yes,15
BPM103834,Business Reports,Yes,8
BPM103834,Settlement History,Yes,7
BPM103834,Loan Dashboard,Yes,5
BPM103834,Rewards,Yes,7
BPM103835,QR Payments,Yes,16
BPM103835,Soundbox Alerts,Yes,15
BPM103835,Business Reports,Yes,8
BPM103835,Settlement History,Yes,11
BPM103835,Loan Dashboard,Yes,1
BPM103835,Rewards,Yes,8
BPM103836,QR Payments,Yes,15
BPM103836,Soundbox Alerts,Yes,17
BPM103836,Business Reports,Yes,2
BPM103836,Settlement History,Yes,9
BPM103836,Loan Dashboard,Yes,7
BPM103836,Rewards,Yes,14
BPM103837,QR Payments,Yes,28
BPM103837,Soundbox Alerts,Yes,5
BPM103837,Business Reports,Yes,6
BPM103837,Settlement History,Yes,5
BPM103837,Loan Dashboard,Yes,4
BPM103837,Rewards,Yes,20
BPM103838,QR Payments,Yes,30
BPM103838,Soundbox Alerts,Yes,14
BPM103838,Business Reports,Yes,2
BPM103838,Settlement History,Yes,9
BPM103838,Loan Dashboard,Yes,1
BPM103838,Rewards,Yes,14
BPM103839,QR Payments,No,0
BPM103839,Soundbox Alerts,No,0
BPM103839,Business Reports,Yes,3
BPM103839,Settlement History,Yes,7
BPM103839,Loan Dashboard,Yes,3
BPM103839,Rewards,Yes,20
BPM103840,QR Payments,No,0
BPM103840,Soundbox Alerts,No,0
BPM103840,Business Reports,No,0
BPM103840,Settlement History,Yes,12
BPM103840,Loan Dashboard,Yes,8
BPM103840,Rewards,Yes,11
BPM103841,QR Payments,Yes,21
BPM103841,Soundbox Alerts,No,0
BPM103841,Business Reports,Yes,8
BPM103841,Settlement History,Yes,16
BPM103841,Loan Dashboard,Yes,6
BPM103841,Rewards,No,0
BPM103842,QR Payments,Yes,21
BPM103842,Soundbox Alerts,No,0
BPM103842,Business Reports,Yes,8
BPM103842,Settlement History,No,0
BPM103842,Loan Dashboard,No,0
BPM103842,Rewards,Yes,5
BPM103843,QR Payments,No,0
BPM103843,Soundbox Alerts,Yes,8
BPM103843,Business Reports,No,0
BPM103843,Settlement History,No,0
BPM103843,Loan Dashboard,No,0
BPM103843,Rewards,Yes,15
BPM103844,QR Payments,No,0
BPM103844,Soundbox Alerts,No,0
BPM103844,Business Reports,Yes,3
BPM103844,Settlement History,Yes,11
BPM103844,Loan Dashboard,Yes,2
BPM103844,Rewards,Yes,9
BPM103845,QR Payments,No,0
BPM103845,Soundbox Alerts,Yes,12
BPM103845,Business Reports,No,0
BPM103845,Settlement History,Yes,6
BPM103845,Loan Dashboard,No,0
BPM103845,Rewards,Yes,12
BPM103846,QR Payments,Yes,26
BPM103846,Soundbox Alerts,No,0
BPM103846,Business Reports,Yes,8
BPM103846,Settlement History,Yes,20
BPM103846,Loan Dashboard,Yes,3
BPM103846,Rewards,Yes,6
BPM103847,QR Payments,Yes,25
BPM103847,Soundbox Alerts,Yes,15
BPM103847,Business Reports,No,0
BPM103847,Settlement History,Yes,5
BPM103847,Loan Dashboard,No,0
BPM103847,Rewards,Yes,7
BPM103848,QR Payments,Yes,29
BPM103848,Soundbox Alerts,Yes,8
BPM103848,Business Reports,No,0
BPM103848,Settlement History,Yes,14
BPM103848,Loan Dashboard,Yes,8
BPM103848,Rewards,No,0
BPM103849,QR Payments,Yes,15
BPM103849,Soundbox Alerts,Yes,10
BPM103849,Business Reports,No,0
BPM103849,Settlement History,Yes,20
BPM103849,Loan Dashboard,Yes,4
BPM103849,Rewards,Yes,18
BPM103850,QR Payments,Yes,23
BPM103850,Soundbox Alerts,No,0
BPM103850,Business Reports,No,0
BPM103850,Settlement History,Yes,10
BPM103850,Loan Dashboard,No,0
BPM103850,Rewards,Yes,20
BPM103851,QR Payments,Yes,25
BPM103851,Soundbox Alerts,Yes,16
BPM103851,Business Reports,Yes,3
BPM103851,Settlement History,Yes,20
BPM103851,Loan Dashboard,Yes,8
BPM103851,Rewards,No,0
BPM103852,QR Payments,No,0
BPM103852,Soundbox Alerts,Yes,15
BPM103852,Business Reports,No,0
BPM103852,Settlement History,No,0
BPM103852,Loan Dashboard,Yes,5
BPM103852,Rewards,Yes,9
BPM103853,QR Payments,Yes,30
BPM103853,Soundbox Alerts,Yes,19
BPM103853,Business Reports,Yes,4
BPM103853,Settlement History,Yes,12
BPM103853,Loan Dashboard,Yes,4
BPM103853,Rewards,Yes,8
BPM103854,QR Payments,No,0
BPM103854,Soundbox Alerts,No,0
BPM103854,Business Reports,Yes,4
BPM103854,Settlement History,No,0
BPM103854,Loan Dashboard,No,0
BPM103854,Rewards,No,0
BPM103855,QR Payments,No,0
BPM103855,Soundbox Alerts,Yes,6
BPM103855,Business Reports,Yes,7
BPM103855,Settlement History,Yes,9
BPM103855,Loan Dashboard,No,0
BPM103855,Rewards,No,0
BPM103856,QR Payments,No,0
BPM103856,Soundbox Alerts,Yes,18
BPM103856,Business Reports,No,0
BPM103856,Settlement History,Yes,11
BPM103856,Loan Dashboard,No,0
BPM103856,Rewards,Yes,5
BPM103857,QR Payments,No,0
BPM103857,Soundbox Alerts,No,0
BPM103857,Business Reports,Yes,7
BPM103857,Settlement History,Yes,11
BPM103857,Loan Dashboard,Yes,8
BPM103857,Rewards,No,0
BPM103858,QR Payments,Yes,26
BPM103858,Soundbox Alerts,Yes,7
BPM103858,Business Reports,Yes,7
BPM103858,Settlement History,Yes,17
BPM103858,Loan Dashboard,Yes,3
BPM103858,Rewards,Yes,14
BPM103859,QR Payments,Yes,24
BPM103859,Soundbox Alerts,Yes,6
BPM103859,Business Reports,Yes,7
BPM103859,Settlement History,Yes,6
BPM103859,Loan Dashboard,Yes,6
BPM103859,Rewards,Yes,19
BPM103860,QR Payments,Yes,18
BPM103860,Soundbox Alerts,No,0
BPM103860,Business Reports,Yes,7
BPM103860,Settlement History,No,0
BPM103860,Loan Dashboard,Yes,2
BPM103860,Rewards,No,0
BPM103861,QR Payments,Yes,17
BPM103861,Soundbox Alerts,Yes,6
BPM103861,Business Reports,Yes,4
BPM103861,Settlement History,Yes,19
BPM103861,Loan Dashboard,Yes,8
BPM103861,Rewards,Yes,15
BPM103862,QR Payments,No,0
BPM103862,Soundbox Alerts,No,0
BPM103862,Business Reports,Yes,2
BPM103862,Settlement History,No,0
BPM103862,Loan Dashboard,No,0
BPM103862,Rewards,No,0
BPM103863,QR Payments,Yes,30
BPM103863,Soundbox Alerts,No,0
BPM103863,Business Reports,Yes,8
BPM103863,Settlement History,Yes,16
BPM103863,Loan Dashboard,Yes,8
BPM103863,Rewards,Yes,17
BPM103864,QR Payments,Yes,16
BPM103864,Soundbox Alerts,No,0
BPM103864,Business Reports,Yes,6
BPM103864,Settlement History,Yes,15
BPM103864,Loan Dashboard,Yes,1
BPM103864,Rewards,No,0
BPM103865,QR Payments,Yes,20
BPM103865,Soundbox Alerts,Yes,7
BPM103865,Business Reports,No,0
BPM103865,Settlement History,No,0
BPM103865,Loan Dashboard,No,0
BPM103865,Rewards,Yes,7
BPM103866,QR Payments,Yes,29
BPM103866,Soundbox Alerts,Yes,7
BPM103866,Business Reports,No,0
BPM103866,Settlement History,No,0
BPM103866,Loan Dashboard,Yes,5
BPM103866,Rewards,No,0
BPM103867,QR Payments,Yes,29
BPM103867,Soundbox Alerts,No,0
BPM103867,Business Reports,Yes,6
BPM103867,Settlement History,No,0
BPM103867,Loan Dashboard,Yes,3
BPM103867,Rewards,No,0
BPM103868,QR Payments,Yes,17
BPM103868,Soundbox Alerts,Yes,16
BPM103868,Business Reports,Yes,4
BPM103868,Settlement History,Yes,10
BPM103868,Loan Dashboard,Yes,4
BPM103868,Rewards,Yes,12
BPM103869,QR Payments,Yes,29
BPM103869,Soundbox Alerts,Yes,17
BPM103869,Business Reports,Yes,8
BPM103869,Settlement History,Yes,7
BPM103869,Loan Dashboard,Yes,1
BPM103869,Rewards,Yes,9
BPM103870,QR Payments,Yes,22
BPM103870,Soundbox Alerts,Yes,10
BPM103870,Business Reports,Yes,4
BPM103870,Settlement History,Yes,11
BPM103870,Loan Dashboard,Yes,1
BPM103870,Rewards,No,0
BPM103871,QR Payments,Yes,29
BPM103871,Soundbox Alerts,Yes,20
BPM103871,Business Reports,Yes,8
BPM103871,Settlement History,Yes,16
BPM103871,Loan Dashboard,Yes,3
BPM103871,Rewards,Yes,16
BPM103872,QR Payments,Yes,19
BPM103872,Soundbox Alerts,Yes,13
BPM103872,Business Reports,Yes,2
BPM103872,Settlement History,No,0
BPM103872,Loan Dashboard,Yes,6
BPM103872,Rewards,Yes,20
BPM103873,QR Payments,Yes,20
BPM103873,Soundbox Alerts,Yes,17
BPM103873,Business Reports,No,0
BPM103873,Settlement History,No,0
BPM103873,Loan Dashboard,Yes,6
BPM103873,Rewards,Yes,20
BPM103874,QR Payments,No,0
BPM103874,Soundbox Alerts,No,0
BPM103874,Business Reports,No,0
BPM103874,Settlement History,Yes,18
BPM103874,Loan Dashboard,No,0
BPM103874,Rewards,No,0
BPM103875,QR Payments,No,0
BPM103875,Soundbox Alerts,No,0
BPM103875,Business Reports,Yes,3
BPM103875,Settlement History,No,0
BPM103875,Loan Dashboard,Yes,4
BPM103875,Rewards,No,0
BPM103876,QR Payments,Yes,25
BPM103876,Soundbox Alerts,Yes,15
BPM103876,Business Reports,Yes,7
BPM103876,Settlement History,Yes,8
BPM103876,Loan Dashboard,No,0
BPM103876,Rewards,Yes,7
BPM103877,QR Payments,No,0
BPM103877,Soundbox Alerts,Yes,11
BPM103877,Business Reports,Yes,5
BPM103877,Settlement History,Yes,8
BPM103877,Loan Dashboard,Yes,2
BPM103877,Rewards,Yes,10
BPM103878,QR Payments,Yes,15
BPM103878,Soundbox Alerts,Yes,20
BPM103878,Business Reports,Yes,2
BPM103878,Settlement History,Yes,16
BPM103878,Loan Dashboard,Yes,7
BPM103878,Rewards,Yes,15
BPM103879,QR Payments,Yes,18
BPM103879,Soundbox Alerts,No,0
BPM103879,Business Reports,No,0
BPM103879,Settlement History,No,0
BPM103879,Loan Dashboard,No,0
BPM103879,Rewards,No,0
BPM103880,QR Payments,Yes,18
BPM103880,Soundbox Alerts,No,0
BPM103880,Business Reports,Yes,5
BPM103880,Settlement History,Yes,12
BPM103880,Loan Dashboard,Yes,6
BPM103880,Rewards,Yes,12
BPM103881,QR Payments,No,0
BPM103881,Soundbox Alerts,No,0
BPM103881,Business Reports,No,0
BPM103881,Settlement History,Yes,16
BPM103881,Loan Dashboard,No,0
BPM103881,Rewards,No,0
BPM103882,QR Payments,Yes,19
BPM103882,Soundbox Alerts,No,0
BPM103882,Business Reports,No,0
BPM103882,Settlement History,Yes,19
BPM103882,Loan Dashboard,Yes,6
BPM103882,Rewards,No,0
BPM103883,QR Payments,Yes,20
BPM103883,Soundbox Alerts,Yes,8
BPM103883,Business Reports,Yes,3
BPM103883,Settlement History,Yes,15
BPM103883,Loan Dashboard,No,0
BPM103883,Rewards,No,0
BPM103884,QR Payments,Yes,19
BPM103884,Soundbox Alerts,Yes,12
BPM103884,Business Reports,Yes,7
BPM103884,Settlement History,Yes,15
BPM103884,Loan Dashboard,Yes,3
BPM103884,Rewards,Yes,20
BPM103885,QR Payments,Yes,22
BPM103885,Soundbox Alerts,Yes,7
BPM103885,Business Reports,Yes,2
BPM103885,Settlement History,Yes,15
BPM103885,Loan Dashboard,Yes,6
BPM103885,Rewards,No,0
BPM103886,QR Payments,Yes,30
BPM103886,Soundbox Alerts,No,0
BPM103886,Business Reports,Yes,5
BPM103886,Settlement History,Yes,16
BPM103886,Loan Dashboard,No,0
BPM103886,Rewards,Yes,12
BPM103887,QR Payments,Yes,18
BPM103887,Soundbox Alerts,Yes,8
BPM103887,Business Reports,Yes,4
BPM103887,Settlement History,Yes,15
BPM103887,Loan Dashboard,No,0
BPM103887,Rewards,Yes,17
BPM103888,QR Payments,Yes,30
BPM103888,Soundbox Alerts,No,0
BPM103888,Business Reports,Yes,6
BPM103888,Settlement History,Yes,19
BPM103888,Loan Dashboard,Yes,4
BPM103888,Rewards,Yes,19
BPM103889,QR Payments,Yes,26
BPM103889,Soundbox Alerts,Yes,20
BPM103889,Business Reports,Yes,5
BPM103889,Settlement History,Yes,18
BPM103889,Loan Dashboard,Yes,3
BPM103889,Rewards,Yes,7
BPM103890,QR Payments,Yes,27
BPM103890,Soundbox Alerts,Yes,6
BPM103890,Business Reports,Yes,5
BPM103890,Settlement History,Yes,11
BPM103890,Loan Dashboard,Yes,8
BPM103890,Rewards,Yes,11
BPM103891,QR Payments,No,0
BPM103891,Soundbox Alerts,No,0
BPM103891,Business Reports,Yes,4
BPM103891,Settlement History,Yes,8
BPM103891,Loan Dashboard,Yes,2
BPM103891,Rewards,No,0
BPM103892,QR Payments,No,0
BPM103892,Soundbox Alerts,Yes,11
BPM103892,Business Reports,Yes,2
BPM103892,Settlement History,Yes,6
BPM103892,Loan Dashboard,Yes,8
BPM103892,Rewards,Yes,20
BPM103893,QR Payments,No,0
BPM103893,Soundbox Alerts,No,0
BPM103893,Business Reports,Yes,5
BPM103893,Settlement History,Yes,7
BPM103893,Loan Dashboard,No,0
BPM103893,Rewards,Yes,10
BPM103894,QR Payments,No,0
BPM103894,Soundbox Alerts,Yes,6
BPM103894,Business Reports,Yes,5
BPM103894,Settlement History,Yes,8
BPM103894,Loan Dashboard,Yes,3
BPM103894,Rewards,No,0
BPM103895,QR Payments,Yes,28
BPM103895,Soundbox Alerts,Yes,6
BPM103895,Business Reports,Yes,5
BPM103895,Settlement History,Yes,14
BPM103895,Loan Dashboard,Yes,5
BPM103895,Rewards,Yes,7
BPM103896,QR Payments,Yes,29
BPM103896,Soundbox Alerts,No,0
BPM103896,Business Reports,No,0
BPM103896,Settlement History,Yes,6
BPM103896,Loan Dashboard,Yes,1
BPM103896,Rewards,Yes,9
BPM103897,QR Payments,No,0
BPM103897,Soundbox Alerts,No,0
BPM103897,Business Reports,No,0
BPM103897,Settlement History,Yes,8
BPM103897,Loan Dashboard,Yes,1
BPM103897,Rewards,Yes,16
BPM103898,QR Payments,No,0
BPM103898,Soundbox Alerts,Yes,6
BPM103898,Business Reports,No,0
BPM103898,Settlement History,No,0
BPM103898,Loan Dashboard,Yes,1
BPM103898,Rewards,Yes,12
BPM103899,QR Payments,Yes,23
BPM103899,Soundbox Alerts,Yes,12
BPM103899,Business Reports,Yes,3
BPM103899,Settlement History,Yes,20
BPM103899,Loan Dashboard,Yes,7
BPM103899,Rewards,Yes,10
BPM103900,QR Payments,Yes,26
BPM103900,Soundbox Alerts,No,0
BPM103900,Business Reports,Yes,5
BPM103900,Settlement History,No,0
BPM103900,Loan Dashboard,No,0
BPM103900,Rewards,Yes,16
BPM103901,QR Payments,Yes,27
BPM103901,Soundbox Alerts,Yes,8
BPM103901,Business Reports,Yes,7
BPM103901,Settlement History,Yes,18
BPM103901,Loan Dashboard,Yes,6
BPM103901,Rewards,Yes,15
BPM103902,QR Payments,Yes,20
BPM103902,Soundbox Alerts,Yes,8
BPM103902,Business Reports,No,0
BPM103902,Settlement History,Yes,15
BPM103902,Loan Dashboard,No,0
BPM103902,Rewards,Yes,7
BPM103903,QR Payments,Yes,20
BPM103903,Soundbox Alerts,No,0
BPM103903,Business Reports,No,0
BPM103903,Settlement History,Yes,16
BPM103903,Loan Dashboard,Yes,2
BPM103903,Rewards,No,0
BPM103904,QR Payments,No,0
BPM103904,Soundbox Alerts,Yes,20
BPM103904,Business Reports,Yes,8
BPM103904,Settlement History,Yes,8
BPM103904,Loan Dashboard,Yes,1
BPM103904,Rewards,Yes,15
BPM103905,QR Payments,No,0
BPM103905,Soundbox Alerts,No,0
BPM103905,Business Reports,No,0
BPM103905,Settlement History,No,0
BPM103905,Loan Dashboard,Yes,7
BPM103905,Rewards,No,0
BPM103906,QR Payments,Yes,18
BPM103906,Soundbox Alerts,Yes,19
BPM103906,Business Reports,No,0
BPM103906,Settlement History,Yes,12
BPM103906,Loan Dashboard,Yes,3
BPM103906,Rewards,Yes,9
BPM103907,QR Payments,Yes,24
BPM103907,Soundbox Alerts,No,0
BPM103907,Business Reports,No,0
BPM103907,Settlement History,Yes,9
BPM103907,Loan Dashboard,Yes,1
BPM103907,Rewards,No,0
BPM103908,QR Payments,Yes,24
BPM103908,Soundbox Alerts,No,0
BPM103908,Business Reports,Yes,5
BPM103908,Settlement History,No,0
BPM103908,Loan Dashboard,No,0
BPM103908,Rewards,No,0
BPM103909,QR Payments,Yes,23
BPM103909,Soundbox Alerts,Yes,8
BPM103909,Business Reports,Yes,6
BPM103909,Settlement History,Yes,17
BPM103909,Loan Dashboard,Yes,8
BPM103909,Rewards,Yes,6
BPM103910,QR Payments,Yes,18
BPM103910,Soundbox Alerts,Yes,11
BPM103910,Business Reports,Yes,1
BPM103910,Settlement History,Yes,6
BPM103910,Loan Dashboard,Yes,7
BPM103910,Rewards,Yes,19
BPM103911,QR Payments,Yes,19
BPM103911,Soundbox Alerts,Yes,9
BPM103911,Business Reports,Yes,6
BPM103911,Settlement History,No,0
BPM103911,Loan Dashboard,No,0
BPM103911,Rewards,No,0
BPM103912,QR Payments,Yes,22
BPM103912,Soundbox Alerts,Yes,17
BPM103912,Business Reports,Yes,4
BPM103912,Settlement History,Yes,17
BPM103912,Loan Dashboard,Yes,4
BPM103912,Rewards,Yes,17
BPM103913,QR Payments,Yes,17
BPM103913,Soundbox Alerts,No,0
BPM103913,Business Reports,No,0
BPM103913,Settlement History,Yes,12
BPM103913,Loan Dashboard,No,0
BPM103913,Rewards,Yes,16
BPM103914,QR Payments,Yes,22
BPM103914,Soundbox Alerts,Yes,11
BPM103914,Business Reports,No,0
BPM103914,Settlement History,No,0
BPM103914,Loan Dashboard,No,0
BPM103914,Rewards,Yes,12
BPM103915,QR Payments,Yes,26
BPM103915,Soundbox Alerts,Yes,12
BPM103915,Business Reports,Yes,7
BPM103915,Settlement History,Yes,19
BPM103915,Loan Dashboard,Yes,2
BPM103915,Rewards,Yes,6
BPM103916,QR Payments,Yes,18
BPM103916,Soundbox Alerts,No,0
BPM103916,Business Reports,Yes,8
BPM103916,Settlement History,Yes,5
BPM103916,Loan Dashboard,No,0
BPM103916,Rewards,Yes,10
BPM103917,QR Payments,Yes,22
BPM103917,Soundbox Alerts,No,0
BPM103917,Business Reports,Yes,1
BPM103917,Settlement History,Yes,9
BPM103917,Loan Dashboard,Yes,7
BPM103917,Rewards,Yes,16
BPM103918,QR Payments,Yes,20
BPM103918,Soundbox Alerts,No,0
BPM103918,Business Reports,Yes,2
BPM103918,Settlement History,No,0
BPM103918,Loan Dashboard,No,0
BPM103918,Rewards,Yes,19
BPM103919,QR Payments,Yes,21
BPM103919,Soundbox Alerts,No,0
BPM103919,Business Reports,No,0
BPM103919,Settlement History,Yes,5
BPM103919,Loan Dashboard,No,0
BPM103919,Rewards,Yes,15
BPM103920,QR Payments,Yes,17
