interaction_id,merchant_id,date,category,issue,channel,resolution_status,resolution_time_days
INT688190,BPM104450,2025-05-10,Account,Bank Account Change,Email,Pending,3.0
INT843478,BPM104451,2025-03-03,Financial,Loan Inquiry,In-App,Pending,9.0
INT687376,BPM104451,2025-04-10,Account,Bank Account Change,Phone,Resolved,0.0
INT237453,BPM104453,2025-05-11,Account,Account Update,In-App,Customer Dropout,
INT952352,BPM104453,2025-03-11,Product,Device Replacement,Email,Escalated,18.0
INT106810,BPM104454,2025-05-14,Technical,Payment Failed,WhatsApp,Customer Dropout,
INT501776,BPM104454,2025-03-27,Product,Pricing Query,Email,Resolved,2.0
INT164392,BPM104454,2025-03-07,Account,Bank Account Change,WhatsApp,Resolved,3.0
INT889093,BPM104457,2025-03-07,Technical,Payment Failed,Email,Resolved,5.0
INT443051,BPM104457,2025-04-01,Technical,Login Issues,WhatsApp,Resolved,5.0
INT221229,BPM104457,2025-04-11,Technical,Soundbox Issues,WhatsApp,Pending,5.0
INT547600,BPM104458,2025-03-08,Product,New Product Inquiry,WhatsApp,Resolved,5.0
INT228887,BPM104459,2025-03-06,Product,Pricing Query,Field Agent,Resolved,0.0
INT638224,BPM104459,2025-05-03,Financial,Refund Request,Email,Resolved,2.0
INT827119,BPM104460,2025-03-11,Product,Device Replacement,Phone,Resolved,0.0
INT586326,BPM104460,2025-05-03,Product,Pricing Query,WhatsApp,Resolved,2.0
INT798225,BPM104461,2025-04-04,Product,Feature Request,Phone,Pending,13.0
INT671850,BPM104462,2025-04-23,Account,Account Update,Phone,Resolved,5.0
INT738604,BPM104463,2024-12-05,Financial,Transaction Dispute,Field Agent,Resolved,0.0
INT887570,BPM104463,2024-12-31,Financial,Transaction Dispute,In-App,Escalated,9.0
INT739692,BPM104464,2025-03-09,Technical,Payment Failed,In-App,Escalated,12.0
INT636410,BPM104464,2025-03-20,Account,KYC Verification,In-App,Resolved,1.0
INT241431,BPM104465,2025-03-29,Technical,Soundbox Issues,In-App,Pending,12.0
INT852299,BPM104465,2025-02-26,Account,Password Reset,Field Agent,Pending,6.0
INT387758,BPM104466,2025-04-23,Technical,Payment Failed,Field Agent,Resolved,1.0
INT557394,BPM104466,2025-04-14,Account,Account Update,WhatsApp,Resolved,4.0
INT917767,BPM104466,2025-03-26,Technical,Login Issues,Phone,Resolved,3.0
INT630062,BPM104468,2025-04-11,Product,Feature Request,WhatsApp,Pending,11.0
INT245378,BPM104468,2025-03-29,Product,Pricing Query,Phone,Resolved,3.0
INT354006,BPM104469,2025-03-03,Product,Device Replacement,Phone,Pending,8.0
INT878069,BPM104469,2025-03-18,Technical,Payment Failed,In-App,Resolved,1.0
INT593549,BPM104469,2025-04-23,Account,KYC Verification,Field Agent,Resolved,5.0
INT354502,BPM104470,2025-04-21,Account,Password Reset,Phone,Resolved,2.0
INT323539,BPM104470,2025-02-20,Account,Account Update,Field Agent,Resolved,1.0
INT169849,BPM104471,2025-04-03,Product,Feature Request,Phone,Resolved,5.0
INT871513,BPM104472,2025-04-09,Technical,Payment Failed,Phone,Resolved,5.0
INT457074,BPM104472,2025-03-01,Technical,QR Code Not Working,Field Agent,Escalated,11.0
INT833615,BPM104472,2025-03-30,Product,New Product Inquiry,Phone,Resolved,1.0
INT216068,BPM104473,2025-02-18,Product,Device Replacement,Phone,Resolved,0.0
INT496810,BPM104473,2025-05-06,Technical,QR Code Not Working,Phone,Resolved,3.0
INT869310,BPM104474,2025-05-05,Financial,Settlement Delay,WhatsApp,Escalated,9.0
INT329670,BPM104475,2025-04-27,Technical,Payment Failed,In-App,Pending,9.0
INT179454,BPM104475,2025-04-08,Account,Password Reset,Field Agent,Resolved,3.0
INT952175,BPM104475,2025-03-06,Account,Bank Account Change,Email,Escalated,18.0
INT447990,BPM104478,2025-05-08,Product,New Product Inquiry,In-App,Resolved,1.0
INT813881,BPM104478,2025-03-13,Technical,QR Code Not Working,In-App,Resolved,2.0
INT326890,BPM104479,2025-02-18,Product,Pricing Query,WhatsApp,Resolved,4.0
INT910518,BPM104480,2025-03-12,Technical,Login Issues,WhatsApp,Resolved,5.0
INT259477,BPM104480,2025-03-04,Technical,QR Code Not Working,In-App,Pending,13.0
INT193373,BPM104481,2025-02-24,Account,Account Update,Field Agent,Resolved,1.0
INT716049,BPM104481,2025-03-23,Technical,Login Issues,WhatsApp,Pending,3.0
INT854669,BPM104482,2025-03-02,Product,Device Replacement,Phone,Resolved,5.0
INT714846,BPM104484,2025-02-19,Account,Password Reset,Email,Resolved,0.0
INT621822,BPM104484,2025-02-18,Financial,Transaction Dispute,In-App,Resolved,2.0
INT407019,BPM104485,2025-03-24,Product,Pricing Query,WhatsApp,Escalated,14.0
INT728558,BPM104486,2025-04-06,Account,KYC Verification,In-App,Resolved,2.0
INT683682,BPM104486,2025-04-16,Account,Account Update,WhatsApp,Escalated,10.0
INT556419,BPM104487,2025-04-01,Account,Bank Account Change,Phone,Resolved,2.0
INT239480,BPM104487,2025-03-22,Financial,Transaction Dispute,Field Agent,Resolved,3.0
INT701747,BPM104487,2025-04-16,Technical,App Crash,In-App,Resolved,4.0
INT330529,BPM104488,2025-03-18,Account,Account Update,In-App,Pending,11.0
INT842458,BPM104488,2025-04-22,Financial,Loan Inquiry,In-App,Resolved,0.0
INT414898,BPM104489,2025-03-24,Product,Pricing Query,In-App,Pending,7.0
INT808873,BPM104489,2025-03-16,Account,Password Reset,Phone,Resolved,0.0
INT951921,BPM104489,2025-05-06,Financial,Loan Inquiry,WhatsApp,Resolved,1.0
INT222283,BPM104490,2025-03-15,Financial,Transaction Dispute,Email,Pending,10.0
INT715997,BPM104491,2025-04-24,Account,Account Update,Phone,Resolved,5.0
INT454973,BPM104491,2025-04-26,Technical,QR Code Not Working,Phone,Resolved,4.0
INT363903,BPM104491,2025-05-04,Account,KYC Verification,WhatsApp,Resolved,4.0
INT743782,BPM104494,2025-04-07,Account,Bank Account Change,Phone,Resolved,3.0
INT933351,BPM104494,2025-02-20,Technical,Login Issues,Field Agent,Resolved,5.0
INT974444,BPM104494,2025-04-25,Financial,Settlement Delay,Field Agent,Resolved,5.0
INT211822,BPM104495,2025-03-22,Product,Feature Request,WhatsApp,Resolved,2.0
INT176225,BPM104495,2025-05-17,Product,Device Replacement,Email,Resolved,0.0
INT531058,BPM104496,2025-04-25,Technical,Payment Failed,In-App,Pending,14.0
INT448462,BPM104496,2025-04-07,Account,Password Reset,WhatsApp,Resolved,5.0
INT160966,BPM104496,2025-04-20,Account,Password Reset,WhatsApp,Resolved,5.0
INT301471,BPM104497,2025-04-28,Account,Account Update,In-App,Resolved,0.0
INT920138,BPM104497,2025-03-30,Technical,Login Issues,Field Agent,Resolved,5.0
INT846150,BPM104499,2025-04-29,Product,Feature Request,Email,Resolved,0.0
INT455664,BPM104500,2025-03-03,Product,New Product Inquiry,WhatsApp,Resolved,0.0
INT343060,BPM104501,2025-04-04,Financial,Refund Request,WhatsApp,Resolved,0.0
INT779386,BPM104501,2025-05-16,Account,KYC Verification,Email,Resolved,3.0
INT978257,BPM104503,2025-02-19,Account,Password Reset,WhatsApp,Resolved,1.0
INT677297,BPM104503,2025-04-22,Account,Bank Account Change,In-App,Resolved,1.0
INT322690,BPM104504,2025-05-03,Product,New Product Inquiry,Email,Resolved,0.0
INT702885,BPM104504,2025-03-14,Account,Password Reset,Email,Resolved,0.0
INT405145,BPM104505,2025-04-18,Product,Feature Request,WhatsApp,Resolved,0.0
INT631112,BPM104505,2025-04-18,Technical,QR Code Not Working,WhatsApp,Resolved,1.0
INT564747,BPM104505,2025-04-25,Product,New Product Inquiry,In-App,Resolved,1.0
INT877860,BPM104506,2025-03-02,Account,KYC Verification,WhatsApp,Escalated,10.0
INT114879,BPM104508,2025-03-25,Product,Feature Request,Email,Resolved,1.0
INT783561,BPM104508,2025-04-06,Financial,Refund Request,WhatsApp,Escalated,13.0
INT508216,BPM104508,2025-03-16,Technical,Login Issues,WhatsApp,Resolved,1.0
INT186876,BPM104509,2025-02-21,Account,KYC Verification,Phone,Resolved,3.0
INT399581,BPM104509,2025-03-26,Technical,Login Issues,In-App,Resolved,0.0
INT814620,BPM104510,2025-04-13,Technical,App Crash,Phone,Resolved,4.0
INT454576,BPM104512,2025-05-06,Account,KYC Verification,WhatsApp,Resolved,3.0
INT694675,BPM104512,2025-02-25,Financial,Refund Request,In-App,Resolved,4.0
INT223067,BPM104513,2025-03-14,Product,Pricing Query,Phone,Resolved,0.0
INT171715,BPM104514,2025-05-07,Product,Pricing Query,In-App,Resolved,0.0
INT829806,BPM104514,2025-03-24,Product,Device Replacement,Email,Resolved,1.0
INT976908,BPM104514,2025-03-04,Account,Password Reset,Email,Resolved,2.0
INT978378,BPM104514,2025-05-06,Technical,Payment Failed,Field Agent,Pending,13.0
INT495589,BPM104515,2025-05-02,Account,Bank Account Change,Email,Pending,12.0
INT995570,BPM104515,2025-03-23,Financial,Loan Inquiry,Field Agent,Resolved,5.0
INT224885,BPM104517,2025-03-07,Financial,Refund Request,Field Agent,Resolved,3.0
INT890003,BPM104517,2025-03-23,Product,Feature Request,Field Agent,Resolved,3.0
INT608851,BPM104518,2025-05-05,Product,New Product Inquiry,Field Agent,Resolved,2.0
INT961472,BPM104518,2025-05-17,Product,New Product Inquiry,Phone,Resolved,0.0
INT130268,BPM104518,2025-05-01,Account,Bank Account Change,Field Agent,Pending,13.0
INT153610,BPM104519,2025-03-18,Account,KYC Verification,WhatsApp,Resolved,2.0
INT609486,BPM104519,2025-04-22,Financial,Transaction Dispute,Phone,Resolved,5.0
INT274214,BPM104520,2025-04-30,Technical,Login Issues,In-App,Resolved,1.0
INT475937,BPM104521,2025-04-23,Technical,QR Code Not Working,Phone,Resolved,4.0
INT762590,BPM104522,2025-05-16,Financial,Refund Request,Phone,Resolved,0.0
INT684540,BPM104522,2025-05-13,Account,Password Reset,Field Agent,Resolved,1.0
INT987856,BPM104523,2025-05-10,Account,Bank Account Change,Email,Pending,7.0
INT451863,BPM104523,2025-02-19,Product,New Product Inquiry,In-App,Resolved,4.0
INT535682,BPM104524,2025-05-17,Technical,App Crash,In-App,Resolved,4.0
INT956868,BPM104525,2025-04-04,Financial,Refund Request,In-App,Resolved,4.0
INT321266,BPM104526,2025-04-04,Technical,Payment Failed,In-App,Escalated,13.0
INT325023,BPM104526,2025-03-01,Product,Feature Request,Phone,Pending,10.0
INT349830,BPM104528,2025-05-09,Financial,Refund Request,Email,Resolved,2.0
INT876715,BPM104528,2025-04-11,Product,Feature Request,Email,Resolved,5.0
INT714147,BPM104529,2025-03-30,Account,Bank Account Change,WhatsApp,Escalated,18.0
INT345762,BPM104529,2025-04-21,Product,Pricing Query,Field Agent,Resolved,0.0
INT601674,BPM104529,2025-03-24,Account,Bank Account Change,In-App,Pending,11.0
INT606705,BPM104531,2025-03-11,Technical,App Crash,WhatsApp,Resolved,5.0
INT436361,BPM104532,2025-04-14,Account,Bank Account Change,In-App,Customer Dropout,
INT408929,BPM104533,2025-03-22,Financial,Transaction Dispute,Phone,Resolved,1.0
INT907756,BPM104535,2025-03-19,Technical,Login Issues,Phone,Resolved,1.0
INT521543,BPM104535,2025-03-14,Financial,Settlement Delay,Field Agent,Resolved,2.0
INT718223,BPM104536,2025-03-21,Product,Feature Request,Phone,Resolved,4.0
INT273380,BPM104536,2025-04-22,Account,Password Reset,Field Agent,Resolved,2.0
INT288115,BPM104539,2025-05-15,Product,New Product Inquiry,WhatsApp,Resolved,5.0
INT530881,BPM104539,2025-03-29,Financial,Loan Inquiry,Phone,Resolved,3.0
INT432685,BPM104539,2025-03-25,Product,Pricing Query,Email,Escalated,9.0
INT388346,BPM104540,2025-05-16,Financial,Loan Inquiry,WhatsApp,Resolved,1.0
INT508329,BPM104540,2025-03-09,Technical,QR Code Not Working,Phone,Resolved,0.0
INT900566,BPM104541,2025-03-02,Product,Pricing Query,Email,Resolved,1.0
INT255467,BPM104541,2025-03-02,Financial,Transaction Dispute,Email,Pending,15.0
INT921200,BPM104541,2025-02-20,Financial,Settlement Delay,Field Agent,Customer Dropout,
INT821152,BPM104541,2025-05-17,Financial,Refund Request,Field Agent,Escalated,10.0
INT130823,BPM104542,2025-03-09,Product,Pricing Query,Phone,Pending,5.0
INT560368,BPM104543,2025-03-24,Product,Feature Request,In-App,Resolved,4.0
INT500315,BPM104544,2025-04-25,Financial,Loan Inquiry,Phone,Pending,14.0
INT823169,BPM104545,2025-04-14,Product,New Product Inquiry,In-App,Customer Dropout,
INT178388,BPM104546,2025-03-29,Financial,Loan Inquiry,Phone,Resolved,3.0
INT174500,BPM104546,2025-05-18,Technical,App Crash,Phone,Resolved,4.0
INT440466,BPM104547,2025-05-02,Product,New Product Inquiry,In-App,Resolved,4.0
INT902988,BPM104547,2025-03-19,Technical,Soundbox Issues,WhatsApp,Pending,6.0
INT158950,BPM104547,2025-04-08,Technical,QR Code Not Working,Field Agent,Escalated,16.0
INT973973,BPM104550,2025-05-04,Product,Feature Request,Email,Resolved,4.0
INT991863,BPM104550,2025-03-09,Product,Feature Request,Field Agent,Resolved,1.0
INT155314,BPM104551,2025-04-02,Product,New Product Inquiry,Email,Resolved,4.0
INT788574,BPM104551,2025-03-13,Financial,Loan Inquiry,In-App,Pending,4.0
INT214550,BPM104552,2025-03-25,Technical,Payment Failed,Field Agent,Resolved,3.0
INT682159,BPM104552,2025-04-24,Technical,App Crash,Field Agent,Escalated,17.0
INT636667,BPM104552,2025-05-05,Account,Account Update,WhatsApp,Resolved,0.0
INT636376,BPM104553,2025-03-22,Financial,Transaction Dispute,Phone,Pending,12.0
INT579941,BPM104553,2025-02-20,Technical,App Crash,Field Agent,Resolved,0.0
INT654875,BPM104554,2025-04-23,Product,Device Replacement,WhatsApp,Resolved,1.0
INT512380,BPM104555,2025-04-21,Account,Account Update,In-App,Customer Dropout,
INT440797,BPM104555,2025-03-07,Account,Account Update,WhatsApp,Pending,6.0
INT390036,BPM104555,2025-05-07,Account,Account Update,Email,Customer Dropout,
INT581643,BPM104557,2025-03-08,Financial,Refund Request,Email,Resolved,0.0
INT285685,BPM104558,2025-04-11,Product,Feature Request,Field Agent,Escalated,11.0
INT184112,BPM104558,2025-03-22,Financial,Refund Request,In-App,Resolved,5.0
INT955514,BPM104558,2025-03-29,Technical,Login Issues,WhatsApp,Pending,11.0
INT856866,BPM104559,2025-02-18,Technical,Payment Failed,Phone,Resolved,3.0
INT747496,BPM104561,2025-02-28,Product,Feature Request,Phone,Pending,10.0
INT232216,BPM104561,2025-05-09,Product,Device Replacement,Field Agent,Resolved,1.0
INT660093,BPM104562,2025-02-19,Account,Bank Account Change,In-App,Resolved,2.0
INT278074,BPM104562,2025-05-14,Product,Feature Request,Field Agent,Pending,4.0
INT122372,BPM104563,2025-05-11,Financial,Loan Inquiry,Field Agent,Resolved,5.0
INT818582,BPM104563,2025-03-07,Account,Bank Account Change,In-App,Escalated,8.0
INT160997,BPM104563,2025-04-16,Financial,Settlement Delay,WhatsApp,Resolved,4.0
INT930127,BPM104564,2025-03-15,Technical,Soundbox Issues,WhatsApp,Pending,10.0
INT559467,BPM104564,2025-04-20,Technical,Payment Failed,Email,Pending,12.0
INT866452,BPM104564,2025-05-10,Technical,App Crash,WhatsApp,Resolved,1.0
INT894713,BPM104565,2025-04-18,Product,New Product Inquiry,WhatsApp,Resolved,3.0
INT851470,BPM104565,2025-02-28,Technical,App Crash,Email,Pending,7.0
INT392648,BPM104565,2025-04-30,Financial,Settlement Delay,Phone,Resolved,3.0
INT236590,BPM104566,2025-05-16,Account,Password Reset,Email,Resolved,4.0
INT134072,BPM104566,2025-03-26,Product,Pricing Query,Email,Resolved,5.0
INT459897,BPM104566,2025-04-09,Financial,Refund Request,In-App,Resolved,4.0
INT687705,BPM104567,2025-02-22,Account,Account Update,Field Agent,Resolved,0.0
INT732748,BPM104568,2025-02-21,Account,KYC Verification,Email,Resolved,0.0
INT731059,BPM104568,2025-03-19,Product,Pricing Query,Field Agent,Pending,15.0
INT944514,BPM104569,2025-05-19,Technical,App Crash,Email,Escalated,14.0
INT451372,BPM104569,2025-04-10,Financial,Refund Request,WhatsApp,Resolved,4.0
INT240707,BPM104569,2025-03-13,Technical,Payment Failed,Field Agent,Pending,8.0
INT929461,BPM104570,2025-04-13,Product,Feature Request,Field Agent,Pending,14.0
INT168699,BPM104572,2025-03-29,Product,Device Replacement,Phone,Resolved,0.0
INT513262,BPM104572,2025-05-08,Product,New Product Inquiry,Phone,Resolved,2.0
INT356293,BPM104572,2025-04-18,Product,Device Replacement,Email,Resolved,0.0
INT291112,BPM104573,2025-04-22,Product,Feature Request,WhatsApp,Resolved,2.0
INT418525,BPM104573,2025-03-27,Financial,Loan Inquiry,In-App,Resolved,3.0
INT361415,BPM104574,2025-04-02,Account,KYC Verification,Phone,Resolved,2.0
INT306269,BPM104574,2025-04-22,Product,Device Replacement,Phone,Resolved,3.0
INT413982,BPM104575,2025-03-31,Account,Account Update,Phone,Escalated,8.0
INT717675,BPM104575,2025-03-27,Technical,Soundbox Issues,Email,Resolved,0.0
INT212738,BPM104575,2025-03-17,Account,KYC Verification,WhatsApp,Resolved,5.0
INT280070,BPM104576,2025-03-14,Product,New Product Inquiry,In-App,Pending,13.0
INT456910,BPM104577,2025-05-02,Technical,Soundbox Issues,In-App,Resolved,1.0
INT972128,BPM104577,2025-03-12,Product,New Product Inquiry,WhatsApp,Resolved,4.0
INT985229,BPM104577,2025-04-06,Product,New Product Inquiry,WhatsApp,Resolved,3.0
INT534237,BPM104578,2025-05-08,Financial,Loan Inquiry,Email,Resolved,3.0
INT528096,BPM104578,2025-02-18,Product,Pricing Query,In-App,Pending,8.0
INT861787,BPM104579,2025-02-28,Financial,Loan Inquiry,In-App,Resolved,5.0
INT499384,BPM104582,2025-04-05,Financial,Transaction Dispute,Field Agent,Pending,8.0
INT352619,BPM104582,2025-04-07,Technical,App Crash,Email,Escalated,8.0
INT364528,BPM104582,2025-03-21,Financial,Refund Request,Field Agent,Resolved,3.0
INT741980,BPM104583,2025-04-12,Financial,Settlement Delay,Phone,Pending,5.0
INT845961,BPM104583,2025-04-21,Account,Account Update,WhatsApp,Pending,11.0
INT129489,BPM104584,2025-04-26,Technical,Login Issues,In-App,Escalated,14.0
INT511944,BPM104584,2025-03-29,Account,Bank Account Change,Phone,Resolved,1.0
INT427220,BPM104584,2025-02-21,Account,Bank Account Change,WhatsApp,Resolved,2.0
INT401792,BPM104585,2025-02-20,Financial,Transaction Dispute,Email,Escalated,15.0
INT550048,BPM104585,2025-03-11,Technical,QR Code Not Working,In-App,Resolved,5.0
INT802094,BPM104586,2025-05-17,Technical,Login Issues,Phone,Resolved,0.0
INT541012,BPM104586,2025-05-14,Account,KYC Verification,In-App,Resolved,0.0
INT837957,BPM104587,2025-04-26,Financial,Loan Inquiry,In-App,Resolved,1.0
INT821505,BPM104588,2025-03-14,Product,Device Replacement,Field Agent,Resolved,2.0
INT152965,BPM104588,2025-04-18,Technical,Login Issues,WhatsApp,Pending,10.0
INT289115,BPM104588,2025-04-19,Product,Pricing Query,Email,Resolved,3.0
INT445778,BPM104589,2025-04-16,Product,Device Replacement,In-App,Escalated,14.0
INT789899,BPM104589,2025-03-18,Account,Password Reset,Phone,Resolved,4.0
INT168345,BPM104589,2025-03-30,Account,Account Update,WhatsApp,Resolved,2.0
INT139375,BPM104591,2025-03-01,Account,Bank Account Change,In-App,Resolved,0.0
INT596919,BPM104591,2025-04-16,Account,Account Update,Email,Escalated,20.0
INT930633,BPM104591,2025-02-18,Financial,Transaction Dispute,Field Agent,Resolved,4.0
INT704308,BPM104592,2025-04-23,Account,Bank Account Change,Phone,Resolved,5.0
INT542694,BPM104593,2025-02-01,Technical,QR Code Not Working,Email,Pending,13.0
INT187062,BPM104593,2025-02-18,Technical,Payment Failed,Field Agent,Pending,12.0
INT432187,BPM104593,2025-01-25,Financial,Transaction Dispute,WhatsApp,Customer Dropout,
INT863800,BPM104593,2025-02-18,Technical,App Crash,Email,Resolved,4.0
INT816452,BPM104593,2025-01-21,Product,New Product Inquiry,Email,Pending,9.0
INT233039,BPM104594,2025-03-12,Product,Device Replacement,Field Agent,Resolved,1.0
INT690181,BPM104594,2025-03-30,Account,Account Update,In-App,Resolved,3.0
INT858383,BPM104595,2025-05-13,Account,KYC Verification,In-App,Resolved,1.0
INT262692,BPM104596,2025-02-26,Product,Pricing Query,In-App,Resolved,4.0
