loan_id,merchant_id,approval_date,end_date,loan_type,loan_amount,interest_rate,loan_term_months,monthly_installment,amount_paid,remaining_amount,status
LN15663,BPM103995,2023-07-22,2024-07-16,Inventory Financing,329000,15.06,12,29704,378547.4,0.0,Paid
LN49190,BPM103995,2024-07-13,,Equipment Purchase,265000,15.23,18,16561,149049.0,156310.5,Active
LN92117,BPM103997,2025-01-29,,Inventory Financing,186000,13.2,18,11447,103023.0,107529.0,Active
LN44251,BPM104000,2024-11-17,2026-05-11,Business Expansion,447000,15.74,18,28042,517357.8,0.0,Paid
LN23249,BPM104000,2023-03-28,2024-03-22,Business Expansion,506000,15.51,12,45793,584480.6,0.0,Paid
LN27556,BPM104000,2023-01-28,2023-10-25,Inventory Financing,454000,15.59,9,53778,524778.6,0.0,Paid
LN35775,BPM104000,2023-01-14,2023-10-11,Equipment Purchase,168000,17.41,9,20047,197248.8,0.0,Paid
LN62225,BPM104006,2023-07-19,2025-01-09,Working Capital,28000,14.46,18,1740,32048.8,0.0,Paid
LN16764,BPM104006,2024-09-12,,Short Term Cash Flow,73000,13.19,18,4492,40428.0,42200.7,Active
LN77167,BPM104007,2023-12-10,,Working Capital,178000,15.45,18,11142,100278.0,105223.0,Active
LN18211,BPM104008,2024-08-18,,Working Capital,106000,15.05,12,9570,57420.0,64533.0,Active
LN32453,BPM104009,2024-03-16,2024-06-14,Inventory Financing,179000,23.41,3,62010,220903.9,0.0,Paid
LN92015,BPM104009,2024-08-15,,Inventory Financing,202000,22.09,3,69827,69827.0,176794.8,Active
LN76603,BPM104010,2023-09-09,2025-03-02,Working Capital,142000,14.74,18,8841,162930.8,0.0,Paid
LN51939,BPM104010,2024-12-22,,Inventory Financing,175000,16.38,9,20796,83184.0,120481.0,Active
LN19702,BPM104013,2024-12-03,,Inventory Financing,79000,17.76,12,7234,43404.0,49626.4,Active
LN64079,BPM104017,2023-09-02,2024-02-29,Working Capital,114000,18.52,6,20039,135112.8,0.0,Paid
LN45854,BPM104017,2023-02-22,2023-11-19,Short Term Cash Flow,41000,16.53,9,4875,47777.3,0.0,Paid
LN52671,BPM104018,2024-12-14,,Inventory Financing,90000,15.63,12,8150,48900.0,55167.0,Active
LN79250,BPM104023,2024-12-26,2025-03-26,Equipment Purchase,295000,21.29,3,101843,357805.5,0.0,Paid
LN66993,BPM104023,2023-05-09,2024-10-30,Inventory Financing,175000,13.91,18,10828,199342.5,0.0,Paid
LN15270,BPM104023,2024-06-03,,Equipment Purchase,193000,18.34,6,33909,101727.0,126669.2,Active
LN29110,BPM104024,2023-11-21,2024-11-15,Inventory Financing,113000,16.33,12,10270,131452.9,0.0,Paid
LN36075,BPM104024,2024-04-13,,Equipment Purchase,240000,18.68,6,42207,126621.0,158211.0,Default
LN50064,BPM104027,2024-08-06,,Working Capital,92000,18.35,3,31609,31609.0,77273.0,Active
LN69038,BPM104032,2023-09-01,,Business Expansion,310000,17.44,6,54326,162978.0,201086.0,Active
LN28467,BPM104035,2025-02-01,2025-07-31,Working Capital,94000,18.65,6,16530,111531.0,0.0,Paid
LN90243,BPM104035,2022-11-14,,Working Capital,169000,17.1,12,15422,92532.0,105367.0,Active
LN39299,BPM104037,2024-11-19,2025-02-17,Short Term Cash Flow,32000,21.43,3,11050,38857.6,0.0,Paid
LN67176,BPM104041,2024-12-16,2025-06-14,Equipment Purchase,109000,16.94,6,19075,127464.6,0.0,Paid
LN99882,BPM104041,2023-12-30,,Short Term Cash Flow,40000,17.21,12,3652,21912.0,24972.0,Active
LN35392,BPM104043,2023-09-17,2024-09-11,Business Expansion,347000,14.66,12,31264,397870.2,0.0,Paid
LN92664,BPM104044,2023-08-13,2024-02-09,Short Term Cash Flow,46000,19.44,6,8107,54942.4,0.0,Paid
LN79264,BPM104048,2024-01-28,,Business Expansion,760000,20.39,6,134305,402915.0,512049.0,Active
LN94109,BPM104053,2024-07-13,,Business Expansion,683000,14.1,18,42320,380880.0,398423.0,Active
LN56898,BPM104070,2024-04-29,2025-04-24,Short Term Cash Flow,73000,16.19,12,6630,84818.7,0.0,Paid
LN63187,BPM104072,2025-03-25,,Short Term Cash Flow,77000,19.44,6,13571,40713.0,51255.8,Active
LN93119,BPM104075,2023-03-11,,Equipment Purchase,131000,14.21,12,11775,70650.0,78965.1,Active
LN30536,BPM104080,2025-03-18,2026-09-09,Short Term Cash Flow,66000,15.63,18,4137,76315.8,0.0,Paid
LN78192,BPM104080,2024-03-19,2024-09-15,Working Capital,48000,21.87,6,8518,58497.6,0.0,Paid
LN55230,BPM104080,2023-05-11,2024-10-02,Equipment Purchase,164000,16.0,18,10308,92772.0,97468.0,Default
LN35899,BPM104080,2023-06-03,,Equipment Purchase,239000,17.63,12,21869,131214.0,149921.7,Active
LN58834,BPM104081,2025-04-18,2025-10-15,Equipment Purchase,169000,17.87,6,29653,199200.3,0.0,Paid
LN98759,BPM104087,2024-06-12,2025-12-04,Equipment Purchase,232000,15.87,18,14568,268818.4,0.0,Paid
LN54709,BPM104087,2024-09-12,,Business Expansion,903000,16.47,6,157812,473436.0,578288.1,Default
LN62853,BPM104091,2024-04-16,,Short Term Cash Flow,44000,20.93,6,7787,23361.0,29848.2,Active
LN80466,BPM104092,2025-02-03,,Short Term Cash Flow,41000,17.59,12,3751,22506.0,25705.9,Active
LN12874,BPM104095,2023-03-08,,Short Term Cash Flow,68000,16.27,9,8077,32308.0,46755.6,Default
LN35267,BPM104096,2024-12-23,,Business Expansion,844000,16.47,12,76765,460590.0,522416.8,Active
LN71128,BPM104097,2024-05-28,2025-05-23,Working Capital,31000,15.44,12,2804,35786.4,0.0,Paid
LN99053,BPM104097,2023-11-07,,Equipment Purchase,159000,14.74,12,14332,85992.0,96444.6,Active
LN66051,BPM104098,2025-04-17,,Inventory Financing,198000,16.35,12,17998,107988.0,122385.0,Active
LN37896,BPM104100,2024-08-21,,Working Capital,58000,20.36,3,19993,19993.0,49815.8,Active
LN27449,BPM104101,2024-11-23,2025-05-22,Business Expansion,440000,18.07,6,77246,519508.0,0.0,Paid
LN38140,BPM104101,2023-10-20,2025-04-12,Inventory Financing,105000,15.0,18,6550,120750.0,0.0,Paid
LN31990,BPM104105,2023-11-05,,Equipment Purchase,151000,21.88,6,26797,80391.0,103647.8,Active
LN46168,BPM104110,2024-08-11,2025-02-07,Inventory Financing,191000,18.79,6,33601,226888.9,0.0,Paid
LN41182,BPM104110,2024-08-16,2025-02-12,Inventory Financing,90000,17.65,6,15782,105885.0,0.0,Paid
LN79999,BPM104111,2023-05-15,2024-02-09,Short Term Cash Flow,74000,17.16,9,8821,86698.4,0.0,Paid
LN55501,BPM104113,2024-12-26,2025-03-26,Inventory Financing,198000,20.54,3,68272,238669.2,0.0,Paid
LN96977,BPM104113,2024-07-10,,Equipment Purchase,90000,19.08,6,15846,47538.0,59634.0,Default
LN22731,BPM104114,2025-03-25,,Equipment Purchase,144000,20.77,3,49671,49671.0,124237.8,Active
LN34063,BPM104116,2023-11-21,2024-08-17,Inventory Financing,496000,18.44,9,59432,587462.4,0.0,Paid
LN58807,BPM104116,2023-11-06,,Equipment Purchase,145000,23.08,3,50204,50204.0,128262.0,Active
LN39136,BPM104119,2024-10-07,,Business Expansion,150000,16.72,12,13661,81966.0,93114.0,Active
LN68943,BPM104124,2024-04-18,2024-10-15,Equipment Purchase,100000,17.78,6,17542,117780.0,0.0,Paid
LN31396,BPM104127,2024-08-24,2025-02-20,Short Term Cash Flow,34000,17.49,6,5959,39946.6,0.0,Paid
LN12348,BPM104130,2023-08-13,,Business Expansion,871000,20.6,6,154012,462036.0,588390.0,Active
LN16311,BPM104135,2024-10-19,,Short Term Cash Flow,34000,15.46,9,4025,16100.0,23156.4,Active
LN39653,BPM104137,2023-11-15,2025-05-08,Business Expansion,579000,13.84,18,35805,659133.6,0.0,Paid
LN52849,BPM104139,2025-04-12,2025-10-09,Inventory Financing,218000,18.25,6,38292,257785.0,0.0,Paid
LN56990,BPM104140,2025-02-28,,Working Capital,101000,17.21,12,9222,55332.0,63050.1,Active
LN45403,BPM104141,2024-02-10,2025-08-03,Inventory Financing,260000,14.07,18,16106,296582.0,0.0,Paid
LN28799,BPM104141,2023-04-26,2023-10-23,Working Capital,51000,21.4,6,9038,61914.0,0.0,Paid
LN56103,BPM104141,2024-01-19,2024-07-17,Business Expansion,304000,20.04,6,53669,364921.6,0.0,Paid
LN83847,BPM104141,2022-10-20,2023-10-15,Equipment Purchase,172000,14.97,12,15522,197748.4,0.0,Paid
LN93236,BPM104142,2024-05-27,2025-02-21,Equipment Purchase,230000,15.29,9,27211,265167.0,0.0,Paid
LN17112,BPM104142,2024-05-26,2025-02-20,Short Term Cash Flow,62000,16.56,9,7373,72267.2,0.0,Paid
LN45172,BPM104143,2023-11-05,,Short Term Cash Flow,89000,15.72,18,5582,50238.0,52752.8,Active
LN85950,BPM104145,2024-12-12,2025-06-10,Business Expansion,797000,16.63,6,139350,929541.1,0.0,Paid
LN14393,BPM104145,2023-02-28,,Business Expansion,527000,23.58,3,182615,182615.0,468651.6,Active
LN91469,BPM104148,2023-06-22,2023-12-19,Working Capital,94000,19.78,6,16583,112593.2,0.0,Paid
LN62397,BPM104148,2024-04-14,2024-10-11,Business Expansion,382000,18.19,6,67087,451485.8,0.0,Paid
LN97656,BPM104148,2023-01-09,,Equipment Purchase,157000,16.98,12,14318,85908.0,97750.6,Active
LN32154,BPM104149,2024-03-18,2024-12-13,Business Expansion,697000,19.41,9,83842,832287.7,0.0,Paid
LN39054,BPM104149,2024-09-09,2025-03-08,Equipment Purchase,269000,16.05,6,46955,312174.5,0.0,Paid
LN12556,BPM104149,2024-07-02,2025-03-29,Business Expansion,263000,19.92,9,31701,315389.6,0.0,Paid
LN73131,BPM104149,2024-07-14,2026-01-05,Equipment Purchase,264000,14.65,18,16426,302676.0,0.0,Paid
LN36389,BPM104149,2023-08-14,,Short Term Cash Flow,99000,15.27,9,11712,46848.0,67269.3,Active
LN61029,BPM104150,2024-09-19,,Business Expansion,574000,22.72,3,198624,198624.0,505788.8,Active
LN46841,BPM104151,2023-07-18,2024-07-12,Short Term Cash Flow,96000,16.63,12,8739,111964.8,0.0,Paid
LN83081,BPM104151,2024-06-20,2025-12-12,Equipment Purchase,238000,14.29,18,14768,272010.2,0.0,Paid
LN85261,BPM104151,2023-04-13,2023-07-12,Short Term Cash Flow,72000,20.46,3,24823,86731.2,0.0,Paid
LN26719,BPM104151,2023-08-28,,Inventory Financing,336000,17.15,9,40052,160208.0,233416.0,Active
LN79958,BPM104153,2024-07-29,2024-10-27,Inventory Financing,399000,21.76,3,137852,485822.4,0.0,Paid
LN43928,BPM104153,2024-06-17,2024-09-15,Equipment Purchase,263000,19.06,3,90466,313127.8,0.0,Paid
LN69572,BPM104153,2023-07-24,,Short Term Cash Flow,40000,17.49,12,3657,21942.0,25054.0,Default
LN80250,BPM104155,2023-08-03,,Inventory Financing,445000,15.72,18,27912,251208.0,263746.0,Active
LN38037,BPM104164,2024-08-02,2025-07-28,Inventory Financing,68000,17.51,12,6218,79906.8,0.0,Paid
LN14316,BPM104164,2024-12-05,,Business Expansion,467000,16.07,12,42387,254322.0,287724.9,Active
LN47702,BPM104166,2024-10-22,,Working Capital,57000,17.99,12,5225,31350.0,35904.3,Active
LN74585,BPM104169,2024-07-10,2025-07-05,Working Capital,31000,15.74,12,2809,35879.4,0.0,Paid
LN83445,BPM104169,2023-05-29,2023-08-27,Equipment Purchase,117000,20.61,3,40347,141113.7,0.0,Paid
LN39177,BPM104169,2024-09-09,,Business Expansion,393000,17.48,12,35933,215598.0,246098.4,Active
LN85707,BPM104171,2023-04-12,2024-04-06,Short Term Cash Flow,58000,17.34,12,5299,68057.2,0.0,Paid
LN10758,BPM104171,2024-05-30,2024-08-28,Equipment Purchase,262000,22.41,3,90615,320714.2,0.0,Paid
LN64907,BPM104171,2022-11-23,2024-05-16,Equipment Purchase,247000,15.56,18,15474,285433.2,0.0,Paid
LN87766,BPM104171,2023-03-21,2023-12-16,Equipment Purchase,129000,18.21,9,15443,152490.9,0.0,Paid
LN84073,BPM104171,2023-01-20,,Working Capital,137000,20.53,6,24220,72660.0,92466.1,Active
LN64866,BPM104172,2024-11-06,2025-08-03,Business Expansion,660000,19.2,9,79324,786720.0,0.0,Paid
LN14681,BPM104174,2024-04-03,2024-07-02,Short Term Cash Flow,43000,19.66,3,14806,51453.8,0.0,Paid
LN23070,BPM104174,2023-11-14,2024-11-08,Inventory Financing,362000,14.87,12,32651,415829.4,0.0,Paid
LN40076,BPM104174,2024-03-26,2024-12-21,Business Expansion,815000,19.64,9,98126,975066.0,0.0,Paid
LN69945,BPM104177,2024-02-03,2024-08-01,Working Capital,92000,16.43,6,16076,107115.6,0.0,Paid
LN72170,BPM104177,2024-03-10,,Equipment Purchase,225000,13.79,18,13909,125181.0,130846.5,Active
LN97406,BPM104180,2024-03-22,2024-09-18,Inventory Financing,199000,18.36,6,34965,235536.4,0.0,Paid
LN73328,BPM104180,2024-07-03,,Short Term Cash Flow,37000,15.21,12,3343,20058.0,22569.7,Active
LN64601,BPM104183,2024-04-07,2025-01-02,Working Capital,140000,18.6,9,16786,166040.0,0.0,Paid
LN59966,BPM104183,2024-10-03,,Business Expansion,764000,16.35,9,90776,363104.0,525810.0,Default
LN93552,BPM104186,2023-12-31,2025-06-23,Inventory Financing,377000,15.53,18,23613,435548.1,0.0,Paid
LN34893,BPM104186,2023-07-22,2023-10-20,Working Capital,186000,23.12,3,64404,229003.2,0.0,Paid
LN82228,BPM104186,2023-09-20,,Short Term Cash Flow,78000,18.64,6,13716,41148.0,51391.2,Active
LN64779,BPM104189,2024-08-07,2026-01-29,Short Term Cash Flow,68000,14.63,18,4230,77948.4,0.0,Paid
LN89749,BPM104189,2024-02-23,2024-08-21,Business Expansion,693000,16.49,6,121118,807275.7,0.0,Paid
LN10290,BPM104198,2024-04-20,2025-10-12,Short Term Cash Flow,41000,15.83,18,2574,47490.3,0.0,Paid
LN93156,BPM104198,2023-03-22,2024-09-12,Inventory Financing,345000,14.13,18,21382,393748.5,0.0,Paid
LN71072,BPM104198,2023-05-03,,Business Expansion,466000,13.25,18,28689,258201.0,269544.0,Active
LN98201,BPM104202,2023-12-13,2024-09-08,Equipment Purchase,257000,15.79,9,30467,297580.3,0.0,Paid
LN49903,BPM104202,2023-12-11,2024-12-05,Equipment Purchase,220000,14.42,12,19797,251724.0,0.0,Paid
LN94972,BPM104202,2024-08-20,2025-02-16,Short Term Cash Flow,37000,18.42,6,6502,43815.4,0.0,Paid
LN37298,BPM104202,2023-10-29,,Business Expansion,182000,17.39,12,16633,99798.0,113851.8,Active
LN53349,BPM104204,2023-03-22,,Equipment Purchase,271000,13.29,18,16689,150201.0,156814.9,Active
LN32485,BPM104205,2023-07-07,2023-10-05,Business Expansion,764000,19.84,3,263134,915577.6,0.0,Paid
LN86305,BPM104207,2024-06-01,2024-08-30,Short Term Cash Flow,53000,23.81,3,18372,65619.3,0.0,Paid
LN47252,BPM104207,2024-08-26,2025-08-21,Inventory Financing,319000,15.98,12,28940,369976.2,0.0,Paid
LN35886,BPM104209,2024-02-17,2024-08-15,Equipment Purchase,256000,21.57,6,45391,311219.2,0.0,Paid
LN89643,BPM104209,2023-11-30,2024-05-28,Equipment Purchase,240000,21.93,6,42597,292632.0,0.0,Paid
LN73396,BPM104209,2024-06-11,2025-03-08,Business Expansion,812000,17.01,9,96737,950121.2,0.0,Paid
LN82465,BPM104209,2024-01-07,,Business Expansion,460000,15.98,9,54574,218296.0,315212.0,Active
LN10302,BPM104210,2024-10-02,,Short Term Cash Flow,59000,19.74,3,20317,20317.0,50329.6,Active
LN53539,BPM104211,2023-08-11,2024-08-05,Business Expansion,346000,17.66,12,31665,407103.6,0.0,Paid
LN55785,BPM104211,2023-03-07,,Equipment Purchase,102000,14.14,12,9165,54990.0,61432.8,Default
LN44910,BPM104215,2023-05-24,2023-11-20,Short Term Cash Flow,59000,16.46,6,10311,68711.4,0.0,Paid
LN92912,BPM104216,2024-09-30,2025-04-28,Working Capital,188000,17.86,9,22474,89896.0,131680.8,Default
LN61153,BPM104216,2024-01-22,2025-01-16,Business Expansion,696000,17.35,12,63594,816756.0,0.0,Paid
LN87302,BPM104217,2024-12-25,2025-09-21,Inventory Financing,471000,19.89,9,56765,564681.9,0.0,Paid
LN91623,BPM104217,2024-01-30,2024-10-26,Business Expansion,750000,15.28,9,88728,864600.0,0.0,Paid
LN90755,BPM104217,2024-07-31,,Business Expansion,539000,16.09,6,94096,282288.0,343437.1,Active
LN50657,BPM104218,2023-07-24,,Inventory Financing,271000,19.21,9,32572,130288.0,192771.1,Active
LN26347,BPM104219,2022-10-23,2023-04-21,Short Term Cash Flow,36000,20.22,6,6359,43279.2,0.0,Paid
LN85330,BPM104219,2022-09-20,2023-03-19,Working Capital,96000,16.22,6,16765,111571.2,0.0,Paid
LN97959,BPM104219,2022-10-29,2023-01-27,Short Term Cash Flow,55000,21.42,3,18992,66781.0,0.0,Paid
LN79063,BPM104219,2023-04-20,,Working Capital,142000,19.91,9,17115,68460.0,101812.2,Default
LN62305,BPM104220,2024-07-27,2025-04-23,Equipment Purchase,290000,17.8,9,34659,341620.0,0.0,Paid
LN94005,BPM104221,2023-10-17,2024-10-11,Equipment Purchase,283000,16.33,12,25721,329213.9,0.0,Paid
LN64795,BPM104221,2024-08-01,,Working Capital,154000,15.43,9,18230,72920.0,104842.2,Active
LN78804,BPM104224,2024-08-20,,Inventory Financing,430000,17.27,9,51281,205124.0,299137.0,Active
LN25129,BPM104227,2023-07-01,,Short Term Cash Flow,64000,21.61,3,22106,22106.0,55724.4,Active
LN36721,BPM104228,2023-06-21,,Business Expansion,156000,23.71,3,54068,54068.0,138919.6,Active
LN48381,BPM104229,2025-01-03,,Equipment Purchase,279000,19.99,9,33639,134556.0,200216.1,Active
LN22289,BPM104230,2024-04-12,2024-07-11,Inventory Financing,328000,22.51,3,113461,401832.8,0.0,Paid
LN44516,BPM104230,2024-01-27,2024-07-25,Equipment Purchase,138000,17.19,6,24167,161722.2,0.0,Paid
LN51391,BPM104230,2023-10-13,,Business Expansion,326000,22.25,3,112721,112721.0,285814.0,Default
LN90943,BPM104234,2025-03-26,,Inventory Financing,324000,17.76,12,29667,178002.0,203540.4,Active
LN86277,BPM104238,2024-09-18,2024-12-17,Inventory Financing,254000,18.14,3,87239,300075.6,0.0,Paid
LN46827,BPM104242,2024-10-11,2025-04-09,Working Capital,141000,19.27,6,24838,168170.7,0.0,Paid
LN21304,BPM104242,2024-12-10,2025-09-06,Inventory Financing,406000,15.23,9,48022,467833.8,0.0,Paid
LN46856,BPM104242,2024-09-17,2025-03-16,Short Term Cash Flow,29000,17.87,6,5088,34182.3,0.0,Paid
LN45357,BPM104242,2024-01-06,,Business Expansion,658000,17.95,6,115479,346437.0,429674.0,Active
LN10904,BPM104243,2023-12-26,2024-09-21,Inventory Financing,403000,16.4,9,47893,469092.0,0.0,Paid
LN61998,BPM104243,2024-06-28,,Business Expansion,872000,15.69,18,54683,492147.0,516669.8,Active
LN18821,BPM104248,2024-07-10,2025-07-05,Working Capital,169000,14.57,12,15219,193623.3,0.0,Paid
LN36331,BPM104249,2024-03-24,2025-03-19,Business Expansion,427000,15.07,12,38554,491348.9,0.0,Paid
LN45772,BPM104249,2024-07-17,,Working Capital,66000,15.85,18,4144,37296.0,39165.0,Active
LN20292,BPM104250,2024-10-26,,Equipment Purchase,142000,15.15,18,8869,79821.0,83692.0,Active
LN38753,BPM104251,2023-08-12,2025-02-02,Business Expansion,281000,13.79,18,17371,319749.9,0.0,Paid
LN70813,BPM104251,2023-03-03,,Inventory Financing,485000,15.77,9,57491,229964.0,331520.5,Active
LN31793,BPM104253,2024-07-24,,Equipment Purchase,100000,23.9,3,34670,34670.0,89230.0,Active
LN67089,BPM104260,2024-12-03,2025-03-03,Inventory Financing,288000,19.6,3,99153,344448.0,0.0,Paid
LN43372,BPM104260,2023-08-05,2025-01-26,Equipment Purchase,217000,14.92,18,13529,249376.4,0.0,Paid
LN13418,BPM104260,2024-02-02,2024-10-29,Short Term Cash Flow,81000,18.01,9,9689,95588.1,0.0,Paid
LN12006,BPM104260,2023-06-24,2024-12-15,Business Expansion,923000,15.78,18,57921,1068649.4,0.0,Paid
LN84959,BPM104260,2023-09-26,,Business Expansion,171000,21.92,6,30350,91050.0,117433.2,Active
LN10542,BPM104261,2025-04-13,2026-01-08,Inventory Financing,219000,18.45,9,26242,259405.5,0.0,Paid
LN37999,BPM104261,2022-07-21,2024-01-12,Equipment Purchase,247000,13.11,18,15190,279381.7,0.0,Paid
LN57305,BPM104261,2024-09-27,,Inventory Financing,436000,13.59,18,26911,242199.0,253053.4,Active
LN54362,BPM104268,2024-04-03,,Business Expansion,838000,17.64,12,76684,460104.0,525719.2,Active
LN95200,BPM104281,2023-01-24,,Short Term Cash Flow,82000,21.41,6,14533,43599.0,55957.2,Active
LN24131,BPM104282,2023-12-05,,Working Capital,119000,14.33,12,10703,64218.0,71834.7,Active
LN33001,BPM104284,2023-05-29,2024-05-23,Working Capital,72000,17.03,12,6568,84261.6,0.0,Paid
LN11089,BPM104284,2023-03-30,2023-12-25,Short Term Cash Flow,44000,15.43,9,5209,50789.2,0.0,Paid
LN67261,BPM104285,2022-11-08,,Equipment Purchase,242000,14.74,18,15068,135612.0,142058.8,Active
LN65960,BPM104287,2024-08-01,2025-07-27,Working Capital,57000,17.78,12,5220,67134.6,0.0,Paid
LN46456,BPM104291,2024-10-24,,Equipment Purchase,143000,23.27,3,49527,49527.0,126749.1,Active
LN71749,BPM104292,2024-08-12,,Inventory Financing,268000,15.02,18,16722,150498.0,157755.6,Active
LN99162,BPM104294,2024-09-12,,Equipment Purchase,278000,13.25,18,17115,154035.0,160800.0,Active
LN94584,BPM104298,2024-06-04,2025-05-30,Short Term Cash Flow,90000,14.73,12,8112,103257.0,0.0,Paid
LN96025,BPM104298,2023-08-10,,Business Expansion,808000,14.93,18,50380,453420.0,475214.4,Active
LN74233,BPM104303,2024-05-13,,Short Term Cash Flow,46000,16.62,12,4187,25122.0,28523.2,Active
LN83926,BPM104307,2024-02-13,,Working Capital,120000,17.77,9,14340,57360.0,83964.0,Active
LN80926,BPM104313,2024-08-12,2025-02-08,Equipment Purchase,214000,17.2,6,37477,250808.0,0.0,Paid
LN45594,BPM104315,2023-04-20,,Working Capital,66000,15.69,18,4139,37251.0,39104.4,Default
LN92425,BPM104316,2024-08-21,2025-08-16,Short Term Cash Flow,60000,15.28,12,5423,69168.0,0.0,Paid
LN58569,BPM104316,2023-03-15,2023-08-12,Working Capital,67000,14.23,18,4156,37404.0,39130.1,Default
LN74359,BPM104316,2023-07-03,2024-12-24,Inventory Financing,286000,14.24,18,17740,326726.4,0.0,Paid
LN96223,BPM104316,2023-09-22,,Equipment Purchase,119000,20.32,6,21025,63075.0,80105.8,Active
LN87980,BPM104317,2024-11-04,,Equipment Purchase,109000,16.22,9,12944,51776.0,74903.8,Active
LN72846,BPM104319,2024-06-26,2025-06-21,Business Expansion,949000,14.52,12,85440,1086794.8,0.0,Paid
LN65068,BPM104319,2023-06-21,,Business Expansion,340000,16.18,12,30877,185262.0,209750.0,Active
LN48576,BPM104322,2024-03-20,2025-03-15,Short Term Cash Flow,82000,14.77,12,7392,94111.4,0.0,Paid
LN88853,BPM104322,2024-06-04,2024-09-02,Business Expansion,825000,22.33,3,285297,285297.0,723925.5,Default
LN21872,BPM104322,2023-02-14,2024-02-09,Business Expansion,533000,15.16,12,48148,613802.8,0.0,Paid
LN63013,BPM104322,2022-12-27,,Short Term Cash Flow,73000,23.02,3,25273,25273.0,64531.6,Active
