merchant_id,business_name,business_category,subcategory,state,district,city,tier,pin_code,onboarding_date,acquisition_channel,device_type,active_status,last_transaction_date,qr_displayed,soundbox_adopted,swipe_machine,loans_taken,current_loan_status,monthly_transaction_count,monthly_transaction_value,avg_ticket_size
BPM104315,Goyal & Co.,Wholesale,Stationery Wholesale,Punjab,Bathinda,Bathinda,Tier 2,143788,2023-01-15,App Store Download,Android Mid-Range,Active,2025-04-20,Yes,No,No,1,Default,125,429085,3432.68
BPM104316,Ria Shop,Services,Tailor,Punjab,Amritsar,Amritsar,Tier 3,148100,2023-03-30,Field Sales,Android High-End,Active,2025-04-27,Yes,No,No,4,Active,144,51944,360.72
BPM104317,Choudhry Center,Services,Printing Services,Rajasthan,Jodhpur,Jodhpur,Tier 3,334467,2024-03-08,Field Sales,Android Mid-Range,Active,2025-04-24,Yes,Yes,No,1,Active,293,29831,101.81
BPM104318,Patel & Sons,Retail,Grocery,West Bengal,Durgapur,Durgapur,Tier 3,724085,2022-07-13,Field Sales,Android Low-End,Dormant,2025-04-03,Yes,No,No,0,No Loan,323,66661,206.38
BPM104319,Yatin Shop,Wholesale,Electronics Wholesale,Delhi,South Delhi,South Delhi,Tier 1,110074,2022-12-05,App Store Download,Android High-End,Active,2025-05-07,Yes,Yes,No,2,Active,117,407842,3485.83
BPM104320,Chaitanya Emporium,Food & Beverage,Dhaba,Delhi,West Delhi,West Delhi,Tier 2,110030,2023-02-14,Field Sales,Android Low-End,Dormant,2025-03-13,Yes,Yes,No,0,No Loan,499,107153,214.74
BPM104321,Lad Point,Wholesale,Grocery Wholesale,Punjab,Amritsar,Amritsar,Tier 3,145933,2023-06-25,App Store Download,Android Low-End,Active,2025-04-26,Yes,No,No,0,No Loan,81,238413,2943.37
BPM104322,Daksh Dukan,Food & Beverage,Dhaba,Uttar Pradesh,Lucknow,Lucknow,Tier 2,229948,2023-02-06,App Store Download,Android Low-End,Active,2025-04-21,Yes,No,Yes,4,Active,984,143930,146.27
BPM104323,Deshpande Dukan,Food & Beverage,Bakery,Rajasthan,Jaipur,Jaipur,Tier 2,311333,2022-09-02,App Store Download,Android Mid-Range,Dormant,2025-04-19,Yes,No,No,0,No Loan,876,196842,224.71
BPM104324,Gola Mart,Services,Salon,Gujarat,Surat,Surat,Tier 2,372012,2023-02-11,Partner Bank,Android Mid-Range,Active,2025-04-25,Yes,No,No,1,Default,295,91362,309.7
BPM104325,Krisha Junction,Food & Beverage,Sweet Shop,Delhi,North Delhi,North Delhi,Tier 1,110028,2022-10-09,Merchant Event,Android High-End,Dormant,2025-03-02,Yes,No,No,0,No Loan,938,165268,176.19
BPM104326,Anusha Traders,Food & Beverage,Dhaba,Delhi,South Delhi,South Delhi,Tier 2,110039,2023-09-05,Digital Marketing,Android Low-End,Active,2025-05-06,Yes,No,Yes,0,No Loan,1373,163893,119.37
BPM104327,Mukhopadhyay Mart,Retail,Hardware,Maharashtra,Pune,Pune,Tier 1,431365,2024-03-24,Field Sales,iPhone,Active,2025-04-22,Yes,No,Yes,3,Active,751,249040,331.61
BPM104328,Sampath Dukaan,Food & Beverage,Cafe,Tamil Nadu,Chennai,Chennai,Tier 1,618026,2023-03-19,App Store Download,Android Low-End,Active,2025-05-19,Yes,No,No,0,No Loan,1380,174350,126.34
BPM104329,Yashawini Enterprise,Wholesale,Electronics Wholesale,Rajasthan,Jaipur,Jaipur,Tier 2,340817,2022-08-20,App Store Download,Android Low-End,Dormant,2025-03-01,No,Yes,No,0,No Loan,172,379558,2206.73
BPM104330,Pingle Store,Services,Printing Services,West Bengal,Asansol,Asansol,Tier 2,723638,2022-09-29,App Store Download,Android Low-End,Active,2025-05-01,Yes,No,No,3,Paid,155,117884,760.54
BPM104331,Lakshmi Shop,Wholesale,Grocery Wholesale,Punjab,Patiala,Patiala,Tier 2,148715,2022-12-16,App Store Download,Android Low-End,Active,2025-04-28,Yes,No,Yes,2,Paid,94,296836,3157.83
BPM104332,Mekhala Enterprise,Wholesale,Textile Wholesale,Punjab,Amritsar,Amritsar,Tier 3,155090,2023-11-28,Field Sales,Android Mid-Range,Dormant,2025-02-26,Yes,Yes,No,0,No Loan,86,223071,2593.85
BPM104333,Karnik Shop,Food & Beverage,Dhaba,Uttar Pradesh,Lucknow,Lucknow,Tier 2,257129,2022-09-30,Field Sales,iPhone,Active,2025-04-26,Yes,Yes,No,2,Active,490,131825,269.03
BPM104334,Dani Enterprises,Services,Mobile Repair,Gujarat,Ahmedabad,Ahmedabad,Tier 1,375363,2022-09-06,App Store Download,Android Mid-Range,Active,2025-05-08,Yes,Yes,No,0,No Loan,306,95764,312.95
BPM104335,Doshi & Co.,Food & Beverage,Fast Food,Punjab,Jalandhar,Jalandhar,Tier 2,144931,2022-07-09,Field Sales,Android Mid-Range,Dormant,2025-02-18,Yes,No,No,0,No Loan,574,132579,230.97
BPM104336,Ayaan Junction,Food & Beverage,Cafe,Uttar Pradesh,Kanpur,Kanpur,Tier 2,239532,2023-04-12,Field Sales,Android Low-End,Active,2025-05-16,Yes,No,No,1,Active,580,107557,185.44
BPM104337,Chaudhry Traders,Retail,Grocery,Delhi,New Delhi,New Delhi,Tier 3,110088,2022-08-17,Field Sales,Android Mid-Range,Active,2025-05-05,Yes,Yes,No,2,Active,484,80529,166.38
BPM104338,Zansi Junction,Food & Beverage,Cafe,Karnataka,Mysore,Mysore,Tier 1,565609,2022-09-04,Field Sales,Android Mid-Range,Active,2025-04-19,Yes,Yes,Yes,1,Active,1094,293464,268.25
BPM104339,Darpan Junction,Retail,Grocery,Gujarat,Vadodara,Vadodara,Tier 2,377318,2023-10-28,Field Sales,Android Low-End,Active,2025-05-16,Yes,No,Yes,0,No Loan,475,132249,278.42
BPM104340,Chokshi Center,Wholesale,Electronics Wholesale,Punjab,Amritsar,Amritsar,Tier 3,153714,2023-04-19,Field Sales,Android Mid-Range,Active,2025-05-13,Yes,Yes,No,3,Active,32,300225,9382.03
BPM104341,Varty Junction,Wholesale,Textile Wholesale,Gujarat,Surat,Surat,Tier 2,361128,2023-05-18,Digital Marketing,Android High-End,Dormant,2025-02-28,Yes,No,Yes,0,No Loan,64,447011,6984.55
BPM104342,Sehgal Dukaan,Wholesale,Textile Wholesale,Punjab,Bathinda,Bathinda,Tier 2,147789,2022-10-24,Partner Bank,Android Mid-Range,Active,2025-05-14,Yes,Yes,No,0,No Loan,71,601996,8478.82
BPM104343,Krishna Junction,Retail,General Store,Rajasthan,Jaipur,Jaipur,Tier 3,310916,2023-12-04,Field Sales,Android Low-End,Active,2025-05-08,Yes,No,No,0,No Loan,543,58070,106.94
BPM104344,Adya Store,Food & Beverage,Dhaba,Karnataka,Mangalore,Mangalore,Tier 3,571931,2023-09-14,Field Sales,Android High-End,Active,2025-04-24,No,Yes,No,3,Active,487,116365,238.94
BPM104345,Pavani Dukan,Food & Beverage,Juice Center,Karnataka,Mysore,Mysore,Tier 1,582267,2023-03-09,Field Sales,Android Low-End,Active,2025-05-13,Yes,Yes,Yes,0,No Loan,805,239305,297.27
BPM104346,Samar Center,Services,Travel Agency,Delhi,Central Delhi,Central Delhi,Tier 3,110061,2022-09-29,Referral,Android Low-End,Active,2025-04-20,Yes,No,No,0,No Loan,95,58339,614.09
BPM104347,Sani Store,Services,Printing Services,Punjab,Jalandhar,Jalandhar,Tier 3,164395,2023-12-23,Field Sales,Android Low-End,Active,2025-05-02,Yes,No,No,0,No Loan,189,28405,150.29
BPM104348,Hiral Center,Wholesale,Textile Wholesale,Karnataka,Bangalore Urban,Bangalore Urban,Tier 3,567033,2022-09-03,Field Sales,Android Mid-Range,Active,2025-05-13,No,No,No,2,Paid,62,216924,3498.77
BPM104349,Chanakya Center,Wholesale,Stationery Wholesale,Karnataka,Hubli,Hubli,Tier 2,562254,2023-03-20,App Store Download,Android Mid-Range,Active,2025-05-14,Yes,Yes,Yes,0,No Loan,130,231027,1777.13
BPM104350,Gill Mart,Retail,Medical Store,Punjab,Jalandhar,Jalandhar,Tier 3,151301,2022-07-30,Merchant Event,Android High-End,Active,2025-05-17,Yes,No,Yes,0,No Loan,324,89578,276.48
BPM104351,Datta Dukan,Retail,Mobile Shop,Tamil Nadu,Coimbatore,Coimbatore,Tier 3,602852,2024-03-02,Field Sales,Android High-End,Active,2025-05-02,Yes,Yes,No,2,Active,269,90043,334.73
BPM104352,Jatin Dukan,Food & Beverage,Juice Center,Tamil Nadu,Madurai,Madurai,Tier 3,626897,2023-02-02,Field Sales,Android High-End,Active,2025-05-19,Yes,Yes,Yes,3,Paid,820,120138,146.51
BPM104353,Sanghvi Traders,Wholesale,Electronics Wholesale,West Bengal,Asansol,Asansol,Tier 3,735554,2022-08-28,App Store Download,Android Low-End,Active,2025-05-19,Yes,No,Yes,1,Active,102,328709,3222.64
BPM104354,Nigam Shop,Food & Beverage,Bakery,Uttar Pradesh,Meerut,Meerut,Tier 2,213394,2022-07-30,Referral,Android Mid-Range,Dormant,2025-02-23,Yes,No,No,3,Paid,794,126574,159.41
BPM104355,Hegde Mart,Services,Tailor,Gujarat,Ahmedabad,Ahmedabad,Tier 1,371386,2023-09-26,Digital Marketing,Android Mid-Range,Dormant,2025-03-23,Yes,No,No,0,No Loan,430,81936,190.55
BPM104356,Hari Industries,Retail,Electronics,Tamil Nadu,Chennai,Chennai,Tier 1,632505,2022-11-16,Digital Marketing,iPhone,Active,2025-04-26,Yes,No,No,1,Paid,675,134917,199.88
BPM104357,Sem Mart,Services,Laundry,Karnataka,Belgaum,Belgaum,Tier 3,564048,2022-06-17,Digital Marketing,Android Mid-Range,Active,2025-05-04,Yes,Yes,No,0,No Loan,235,55628,236.71
BPM104358,Yogi & Sons,Wholesale,Grocery Wholesale,West Bengal,Durgapur,Durgapur,Tier 3,709740,2023-01-13,Partner Bank,Android Low-End,Active,2025-05-12,Yes,No,No,1,Active,50,272973,5459.46
BPM104359,Suri & Co.,Food & Beverage,Sweet Shop,Uttar Pradesh,Kanpur,Kanpur,Tier 2,223364,2024-08-15,Field Sales,Android Low-End,Active,2025-04-20,Yes,Yes,No,0,No Loan,723,98769,136.61
BPM104360,Koshy Dukaan,Food & Beverage,Dhaba,Punjab,Amritsar,Amritsar,Tier 3,148817,2022-12-08,App Store Download,Android Low-End,Active,2025-04-22,Yes,No,Yes,0,No Loan,569,94667,166.37
BPM104361,Raju Shop,Retail,Grocery,Delhi,East Delhi,East Delhi,Tier 1,110073,2024-07-09,Field Sales,Android Low-End,Active,2025-05-07,Yes,Yes,Yes,2,Active,748,233078,311.6
BPM104362,Yahvi Shop,Services,Electronics Repair,Karnataka,Hubli,Hubli,Tier 1,572277,2024-02-15,Referral,Android Low-End,Active,2025-05-07,Yes,No,Yes,2,Paid,397,109087,274.78
BPM104363,Karnik Center,Retail,Grocery,Maharashtra,Thane,Thane,Tier 2,401604,2023-05-25,Field Sales,Android Mid-Range,Dormant,2025-04-18,Yes,Yes,No,0,No Loan,866,140509,162.25
BPM104364,Ganga Dukan,Food & Beverage,Tea Stall,Maharashtra,Aurangabad,Aurangabad,Tier 3,430452,2022-10-28,Referral,Android Mid-Range,Active,2025-04-27,Yes,No,No,0,No Loan,537,95448,177.74
BPM104365,Balendra Store,Services,Mobile Repair,West Bengal,Howrah,Howrah,Tier 3,713807,2023-06-20,Field Sales,Android Low-End,Churned,2025-04-18,Yes,Yes,No,0,No Loan,170,57112,335.95
BPM104366,Biswas & Co.,Food & Beverage,Tea Stall,Karnataka,Hubli,Hubli,Tier 3,583842,2023-01-10,Referral,Android Mid-Range,Active,2025-04-27,Yes,No,No,1,Active,554,110774,199.95
BPM104367,Kumar Traders,Wholesale,Stationery Wholesale,West Bengal,Durgapur,Durgapur,Tier 2,709268,2023-05-04,Referral,Android High-End,Active,2025-05-14,No,Yes,No,0,No Loan,91,705993,7758.16
BPM104368,Warrior Traders,Food & Beverage,Restaurant,Gujarat,Rajkot,Rajkot,Tier 3,370081,2022-10-08,Field Sales,Android Low-End,Active,2025-05-08,Yes,No,No,0,No Loan,625,169622,271.4
BPM104369,Thakkar Enterprises,Retail,Clothing,Delhi,West Delhi,West Delhi,Tier 1,110015,2022-11-11,Field Sales,Android Mid-Range,Active,2025-04-22,Yes,Yes,No,0,No Loan,792,106076,133.93
BPM104370,Libni Traders,Wholesale,Stationery Wholesale,Uttar Pradesh,Agra,Agra,Tier 3,246146,2023-07-03,Field Sales,Android Mid-Range,Active,2025-04-25,Yes,No,Yes,0,No Loan,104,210346,2022.56
BPM104371,Yoshita Shop,Services,Salon,Rajasthan,Kota,Kota,Tier 1,318724,2023-04-20,Field Sales,Android High-End,Active,2025-05-03,No,Yes,Yes,0,No Loan,165,121471,736.19
BPM104372,Srivastava Enterprises,Services,Laundry,Uttar Pradesh,Lucknow,Lucknow,Tier 2,267005,2022-06-27,Digital Marketing,iPhone,Dormant,2025-03-03,Yes,No,Yes,0,No Loan,88,97886,1112.34
BPM104373,Shivani Point,Wholesale,Grocery Wholesale,Delhi,North Delhi,North Delhi,Tier 2,110046,2023-08-18,Digital Marketing,Android Low-End,Active,2025-05-06,Yes,No,No,1,Active,111,490447,4418.44
BPM104374,Bansal & Co.,Food & Beverage,Dhaba,Delhi,North Delhi,North Delhi,Tier 2,110061,2023-02-09,Merchant Event,Android Mid-Range,Active,2025-04-20,Yes,Yes,No,0,No Loan,706,89869,127.29
BPM104375,Parth Store,Food & Beverage,Cafe,Rajasthan,Jaipur,Jaipur,Tier 2,332046,2022-10-06,Field Sales,Android Low-End,Active,2025-04-19,Yes,No,No,0,No Loan,611,79855,130.7
BPM104376,Warinder Shop,Services,Printing Services,Karnataka,Hubli,Hubli,Tier 2,584662,2023-11-04,Digital Marketing,Android Mid-Range,Active,2025-05-12,Yes,No,Yes,0,No Loan,322,42482,131.93
BPM104377,Isaiah Store,Services,Tailor,West Bengal,Kolkata,Kolkata,Tier 1,736818,2023-01-17,App Store Download,Android Mid-Range,Dormant,2025-03-01,Yes,No,No,0,No Loan,331,74658,225.55
BPM104378,Kade Traders,Retail,General Store,Karnataka,Mysore,Mysore,Tier 1,578518,2023-02-03,Referral,Android Low-End,Active,2025-04-27,Yes,No,No,0,No Loan,931,94958,102.0
BPM104379,Ganesh & Co.,Retail,Grocery,Karnataka,Belgaum,Belgaum,Tier 3,562121,2023-08-03,Field Sales,Android Low-End,Active,2025-05-11,Yes,No,No,0,No Loan,360,85177,236.6
BPM104380,Goyal Emporium,Wholesale,Grocery Wholesale,West Bengal,Howrah,Howrah,Tier 1,700618,2023-01-04,Field Sales,Android High-End,Active,2025-04-24,Yes,No,Yes,2,Active,268,355021,1324.71
BPM104381,Victor Enterprise,Services,Mobile Repair,West Bengal,Durgapur,Durgapur,Tier 3,712339,2022-07-04,Field Sales,Android Mid-Range,Active,2025-05-06,Yes,No,Yes,0,No Loan,114,60026,526.54
BPM104382,Aarnav Dukan,Wholesale,Electronics Wholesale,Gujarat,Surat,Surat,Tier 2,378070,2022-09-29,Merchant Event,Android Mid-Range,Active,2025-04-24,Yes,Yes,No,2,Active,82,225937,2755.33
BPM104383,Jairaj Shop,Food & Beverage,Tea Stall,Maharashtra,Pune,Pune,Tier 1,444029,2023-09-24,Field Sales,Android Mid-Range,Active,2025-05-05,Yes,Yes,Yes,1,Active,1300,234434,180.33
BPM104384,Uppal Traders,Wholesale,Electronics Wholesale,Tamil Nadu,Coimbatore,Coimbatore,Tier 3,632091,2022-09-02,Digital Marketing,Android Low-End,Dormant,2025-02-25,Yes,Yes,No,0,No Loan,80,251094,3138.68
BPM104385,Subramanian & Sons,Food & Beverage,Sweet Shop,West Bengal,Howrah,Howrah,Tier 3,729511,2023-05-27,Referral,Android Low-End,Active,2025-04-28,Yes,No,No,0,No Loan,420,71990,171.4
BPM104386,Hayer Mart,Wholesale,Stationery Wholesale,Tamil Nadu,Salem,Salem,Tier 3,631733,2023-04-27,Field Sales,Android Low-End,Active,2025-04-23,Yes,Yes,Yes,2,Active,60,371418,6190.3
BPM104387,Nilima Traders,Wholesale,Textile Wholesale,Tamil Nadu,Coimbatore,Coimbatore,Tier 3,637482,2023-05-28,Field Sales,Android High-End,Active,2025-04-21,Yes,No,No,2,Paid,46,211027,4587.54
BPM104388,Narula & Sons,Retail,General Store,Karnataka,Bangalore Urban,Bangalore Urban,Tier 1,570099,2023-02-16,Field Sales,Android Low-End,Active,2025-05-02,Yes,No,No,0,No Loan,811,113830,140.36
BPM104389,Batra Point,Retail,Hardware,Maharashtra,Aurangabad,Aurangabad,Tier 3,411144,2022-09-28,Field Sales,Android Low-End,Churned,2024-12-13,Yes,No,No,0,No Loan,378,78841,208.57
BPM104390,Sant Traders,Retail,Grocery,West Bengal,Kolkata,Kolkata,Tier 1,716095,2022-12-27,Digital Marketing,Android Mid-Range,Active,2025-05-01,Yes,No,No,1,Active,936,170629,182.3
BPM104391,Sami & Co.,Wholesale,Stationery Wholesale,Maharashtra,Aurangabad,Aurangabad,Tier 3,433860,2022-12-31,Field Sales,Android Low-End,Active,2025-05-19,Yes,Yes,No,0,No Loan,45,275714,6126.98
BPM104392,Prabhakar Dukaan,Food & Beverage,Cafe,Karnataka,Hubli,Hubli,Tier 3,575176,2023-12-18,Field Sales,Android Mid-Range,Active,2025-05-02,Yes,No,No,0,No Loan,948,75721,79.87
BPM104393,Chandani Point,Retail,Grocery,Uttar Pradesh,Varanasi,Varanasi,Tier 3,217127,2023-08-08,Field Sales,Android Mid-Range,Active,2025-05-04,Yes,No,No,0,No Loan,477,38180,80.04
BPM104394,Kar Dukaan,Services,Printing Services,Tamil Nadu,Madurai,Madurai,Tier 3,637245,2022-09-28,Digital Marketing,Android Mid-Range,Active,2025-05-04,Yes,Yes,No,0,No Loan,98,50360,513.88
BPM104395,Baghyawati Traders,Wholesale,Electronics Wholesale,West Bengal,Kolkata,Kolkata,Tier 3,717873,2023-07-21,Field Sales,iPhone,Active,2025-04-19,Yes,No,No,0,No Loan,86,198948,2313.35
BPM104396,Rastogi Mart,Services,Tailor,Karnataka,Hubli,Hubli,Tier 1,566335,2022-08-02,Field Sales,Android High-End,Active,2025-05-15,Yes,Yes,No,0,No Loan,297,142807,480.83
BPM104397,Pillai Store,Retail,Grocery,Gujarat,Vadodara,Vadodara,Tier 2,389774,2023-04-14,Field Sales,Android Low-End,Active,2025-04-23,Yes,Yes,No,0,No Loan,817,95284,116.63
BPM104398,Dutta Dukaan,Services,Tailor,Karnataka,Mysore,Mysore,Tier 2,574251,2023-03-25,Digital Marketing,Android Low-End,Active,2025-05-04,Yes,Yes,No,0,No Loan,101,105242,1042.0
BPM104399,Zacharia & Sons,Services,Laundry,Delhi,West Delhi,West Delhi,Tier 2,110029,2022-10-20,Field Sales,Android High-End,Dormant,2025-04-15,Yes,No,No,0,No Loan,257,90827,353.41
BPM104400,Rachita Shop,Services,Electronics Repair,Punjab,Amritsar,Amritsar,Tier 3,161436,2022-07-30,Field Sales,Android High-End,Active,2025-04-25,Yes,Yes,No,0,No Loan,112,32543,290.56
BPM104401,Kamala Center,Retail,General Store,Delhi,South Delhi,South Delhi,Tier 2,110067,2022-10-07,Field Sales,Android Mid-Range,Active,2025-05-01,Yes,Yes,No,0,No Loan,793,79758,100.58
BPM104402,Brahmbhatt Traders,Services,Printing Services,Punjab,Ludhiana,Ludhiana,Tier 3,140891,2022-10-11,Field Sales,Android Mid-Range,Active,2025-05-15,Yes,No,No,1,Active,179,35732,199.62
BPM104403,Deo Emporium,Services,Mobile Repair,Uttar Pradesh,Kanpur,Kanpur,Tier 2,234418,2022-10-12,Referral,Android High-End,Active,2025-04-22,Yes,No,Yes,0,No Loan,253,85727,338.84
BPM104404,Parmer Mart,Services,Printing Services,Punjab,Amritsar,Amritsar,Tier 2,146167,2023-07-09,Field Sales,Android Mid-Range,Active,2025-05-10,Yes,No,No,5,Active,336,75003,223.22
BPM104405,Rai Mart,Food & Beverage,Restaurant,Rajasthan,Jaipur,Jaipur,Tier 2,304495,2022-06-29,Field Sales,Android Mid-Range,Active,2025-05-16,Yes,No,No,0,No Loan,802,150312,187.42
BPM104406,Dewan Enterprises,Retail,Electronics,Tamil Nadu,Chennai,Chennai,Tier 1,630001,2023-11-05,App Store Download,Android Mid-Range,Active,2025-05-19,Yes,Yes,No,1,Active,553,193273,349.5
BPM104407,Yashvi Dukan,Wholesale,Electronics Wholesale,Uttar Pradesh,Lucknow,Lucknow,Tier 2,270686,2022-09-27,Referral,Android Mid-Range,Active,2025-04-28,Yes,No,Yes,1,Active,147,404133,2749.2
BPM104408,Sharma Store,Services,Electronics Repair,Tamil Nadu,Madurai,Madurai,Tier 2,630424,2023-05-09,Field Sales,Android Low-End,Active,2025-05-16,Yes,Yes,Yes,0,No Loan,246,52502,213.42
BPM104409,Vidhi Shop,Retail,Electronics,Punjab,Jalandhar,Jalandhar,Tier 3,143692,2023-07-02,Field Sales,Android Low-End,Active,2025-04-22,Yes,Yes,No,0,No Loan,286,45846,160.3
BPM104410,Chaman Dukan,Wholesale,Stationery Wholesale,Tamil Nadu,Chennai,Chennai,Tier 2,606506,2023-10-24,Partner Bank,Android Low-End,Dormant,2025-02-21,Yes,No,No,0,No Loan,52,309760,5956.92
BPM104411,Devi Traders,Wholesale,Grocery Wholesale,Rajasthan,Jaipur,Jaipur,Tier 2,303793,2023-07-24,Field Sales,Android High-End,Dormant,2025-04-05,Yes,No,Yes,0,No Loan,70,418009,5971.56
BPM104412,Gaba Junction,Food & Beverage,Tea Stall,Maharashtra,Thane,Thane,Tier 2,404315,2022-12-02,App Store Download,Android Low-End,Dormant,2025-04-11,Yes,No,No,0,No Loan,766,223366,291.6
BPM104413,Sengupta Dukaan,Services,Travel Agency,Rajasthan,Jaipur,Jaipur,Tier 2,343802,2022-10-24,Referral,Android Low-End,Active,2025-05-19,Yes,Yes,No,0,No Loan,334,46525,139.3
BPM104414,Chatresh Junction,Retail,Clothing,Punjab,Amritsar,Amritsar,Tier 3,145778,2023-08-09,Referral,iPhone,Active,2025-05-05,Yes,Yes,No,0,No Loan,262,49491,188.9
BPM104415,Kevin Enterprise,Wholesale,Stationery Wholesale,Uttar Pradesh,Kanpur,Kanpur,Tier 2,277358,2023-09-10,Digital Marketing,Android Mid-Range,Active,2025-04-23,Yes,No,Yes,0,No Loan,156,228552,1465.08
BPM104416,Nagar Shop,Wholesale,Textile Wholesale,Punjab,Patiala,Patiala,Tier 3,149053,2023-03-19,Digital Marketing,Android Mid-Range,Active,2025-04-30,Yes,No,No,2,Active,133,326050,2451.5
BPM104417,Jonathan Store,Food & Beverage,Juice Center,Gujarat,Vadodara,Vadodara,Tier 2,382608,2022-09-29,App Store Download,Android High-End,Active,2025-04-24,Yes,No,No,0,No Loan,722,181036,250.74
BPM104418,Badami Dukan,Retail,Stationery,Tamil Nadu,Salem,Salem,Tier 3,610357,2023-01-18,Digital Marketing,Android Mid-Range,Active,2025-05-09,Yes,Yes,Yes,0,No Loan,314,58108,185.06
BPM104419,Kanda Industries,Services,Salon,West Bengal,Asansol,Asansol,Tier 2,721165,2023-06-21,App Store Download,Android Low-End,Active,2025-05-06,Yes,No,Yes,2,Active,200,107856,539.28
BPM104420,Peter Point,Services,Laundry,West Bengal,Kolkata,Kolkata,Tier 1,718772,2022-09-13,Merchant Event,Android Low-End,Active,2025-04-19,No,Yes,No,0,No Loan,597,70541,118.16
BPM104421,Ati Center,Food & Beverage,Dhaba,Uttar Pradesh,Lucknow,Lucknow,Tier 2,274656,2023-05-16,App Store Download,Android Low-End,Active,2025-04-26,Yes,Yes,No,0,No Loan,759,244527,322.17
BPM104422,Goswami Shop,Services,Electronics Repair,Rajasthan,Ajmer,Ajmer,Tier 3,329817,2022-11-22,Field Sales,Android Low-End,Active,2025-04-28,Yes,No,No,0,No Loan,213,56803,266.68
BPM104423,Prakash Store,Services,Mobile Repair,Uttar Pradesh,Agra,Agra,Tier 3,218062,2022-11-07,Merchant Event,Android Low-End,Active,2025-04-21,Yes,No,No,0,No Loan,131,32603,248.88
BPM104424,Subramaniam Mart,Food & Beverage,Cafe,West Bengal,Asansol,Asansol,Tier 2,716824,2023-02-07,Field Sales,Android Mid-Range,Dormant,2025-03-11,Yes,No,No,0,No Loan,1238,139473,112.66
BPM104425,Dominic Point,Retail,Mobile Shop,Gujarat,Ahmedabad,Ahmedabad,Tier 1,390046,2023-10-22,Field Sales,Android Low-End,Dormant,2025-03-13,Yes,No,No,0,No Loan,764,76764,100.48
BPM104426,Bhargava Enterprise,Retail,Hardware,Karnataka,Mysore,Mysore,Tier 2,568522,2023-07-09,Referral,Android High-End,Active,2025-04-29,Yes,Yes,No,0,No Loan,316,186427,589.96
BPM104427,D’Alia Enterprises,Retail,Clothing,Delhi,Central Delhi,Central Delhi,Tier 3,110027,2023-05-13,Digital Marketing,Android Low-End,Active,2025-05-13,Yes,No,No,0,No Loan,271,140019,516.68
BPM104428,Sheth Point,Retail,Mobile Shop,Rajasthan,Udaipur,Udaipur,Tier 3,301292,2024-09-02,Field Sales,Android Low-End,Active,2025-04-21,Yes,No,No,0,No Loan,529,43743,82.69
BPM104429,Chatresh Store,Services,Tailor,Maharashtra,Thane,Thane,Tier 2,433185,2023-10-16,Field Sales,Android High-End,Churned,2024-12-10,Yes,No,No,0,No Loan,172,48798,283.71
BPM104430,Shere Mart,Retail,General Store,Karnataka,Mangalore,Mangalore,Tier 2,580119,2023-02-09,Field Sales,Android Mid-Range,Active,2025-04-30,Yes,Yes,No,0,No Loan,831,112241,135.07
